SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,부산광역시 부산진구,4.0,부산광역시교육청,부산광역시교육청,C100000001,3000000,N,30000000,복식부기,예산세출,309513000,164736000,37400000,248897000,866655000,S020000338,4652433000,12882926.5,C100000001,2,일반고등학교,N,가야고등학교
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,6000000,N,90439000,복식부기,예산세출,264139000,114184000,145326000,213428000,1294833000,S020000340,4113172000,16960654.9,C100000001,2,일반고등학교,N,건국고등학교
,사립,4,부산광역시 서구,,부산광역시교육청,부산광역시교육청,C100000001,27516000,N,25000000,복식부기,예산세출,366293000,112118000,90173000,1200831000,375683000,S020000349,3766559000,20708934.0,C100000001,2,특성화고등학교,N,경성전자고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,25300000,N,37500000,복식부기,예산세출,388135000,90830000,43800000,276784000,1383308000,S020000350,4452597000,10962772.5,C100000001,2,일반고등학교,N,경원고등학교
고,사립,4,부산광역시 강서구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,65624000,복식부기,예산세출,473426000,175942000,57350000,348054000,1126798000,S020000352,7050968000,8163443.4,C100000001,2,일반고등학교,N,경일고등학교
고,사립,4,부산광역시 북구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,414008000,복식부기,예산세출,425015000,88207000,42017000,200040000,901723000,S020000353,5267854000,18532484.8,C100000001,2,일반고등학교,N,경혜여자고등학교
고,사립,4,부산광역시 연제구,4.0,부산광역시교육청,부산광역시교육청,C100000001,3000000,N,0,복식부기,예산세출,339435000,146495000,80914000,157050000,448901000,S020000356,3736504000,14619937.5,C100000001,2,특성화고등학교,N,계성여자상업고등학교
,사립,4,부산광역시 영도구,,부산광역시교육청,부산광역시교육청,C100000001,5316000,N,2810303000,복식부기,예산세출,330097000,125462000,33910000,952987000,761474000,S020000357,3792682000,28426551.6,C100000001,2,일반고등학교,N,광명고등학교
,사립,4,부산광역시 동구,,부산광역시교육청,부산광역시교육청,C100000001,1000000,N,5102324000,복식부기,예산세출,456380000,114920000,51584000,346678000,870398000,S020000362,4309716000,35165625.0,C100000001,2,일반고등학교,N,금성고등학교
고,사립,4,부산광역시 금정구,4.0,부산광역시교육청,부산광역시교육청,C100000001,300000,N,155759000,복식부기,예산세출,332817000,121806000,79830000,251184000,636014000,S020000367,4503185000,17177669.5,C100000001,2,특성화고등학교,N,금샘고등학교
고,사립,4,부산광역시 중구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,25900000,복식부기,예산세출,344113000,97056000,114060000,254062000,881974000,S020000372,3976517000,15305596.8,C100000001,2,일반고등학교,N,남성여자고등학교
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,55806000,N,315923000,복식부기,예산세출,326982000,118826000,108168000,76919000,525570000,S020000375,3076312000,14998390.9,C100000001,2,특성화고등학교,N,대광고등학교
,사립,4,부산광역시 사상구,,부산광역시교육청,부산광역시교육청,C100000001,12200000,N,10000000,복식부기,예산세출,387682000,95421000,36220000,202263000,883619000,S020000376,4308263000,12931738.6,C100000001,2,일반고등학교,N,대덕여자고등학교
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,5000000,N,18100000,복식부기,예산세출,421236000,156919000,171992000,1502497000,1816095000,S020000377,4839808000,14763052.9,C100000001,2,일반고등학교,N,대동고등학교
고,사립,4,부산광역시 동래구,4.0,부산광역시교육청,부산광역시교육청,C100000001,3000000,N,40000000,복식부기,예산세출,437912000,177186000,67700000,1554806000,1090163000,S020000378,4759860000,13285338.2,C100000001,2,일반고등학교,N,대명여자고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,1500000,N,516500000,복식부기,예산세출,438746000,366582000,72536000,225791000,608952000,S020000380,4539732000,19912761.8,C100000001,2,특성화고등학교,N,대양고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,2000000,N,146912000,복식부기,예산세출,394842000,105618000,291783000,342405000,1131383000,S020000381,4130215000,14577189.3,C100000001,2,일반고등학교,N,대연고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,7000,N,30000000,복식부기,예산세출,289069000,168486000,110265000,184074000,791264000,S020000383,4999049000,13495306.0,C100000001,2,특성화고등학교,N,세연고등학교
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,20500000,N,127419000,복식부기,예산세출,456092000,132705000,86143000,899036000,1029834000,S020000387,6185765000,15199819.7,C100000001,2,특성화고등학교,N,대진전자통신고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,0,복식부기,예산세출,381269000,84639000,163850000,167740000,690094000,S020000389,4344169000,11733925.6,C100000001,2,특성화고등학교,N,부산마케팅고등학교
,사립,4,부산광역시 수영구,,부산광역시교육청,부산광역시교육청,C100000001,100000,N,317188000,복식부기,예산세출,476100000,156503000,40500000,385735000,642539000,S020000391,5859503000,13307716.2,C100000001,2,일반고등학교,N,덕문여자고등학교
고,사립,4,부산광역시 동구,4.0,부산광역시교육청,부산광역시교육청,C100000001,1000000,N,0,복식부기,예산세출,401004000,123899000,51597000,185440000,1041719000,S020000393,4948424000,13267353.6,C100000001,2,일반고등학교,N,데레사여자고등학교
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,67100000,복식부기,예산세출,423508000,100209000,48150000,300520000,916396000,S020000397,4428435000,14856543.7,C100000001,2,일반고등학교,N,동래여자고등학교
,사립,4,부산광역시 북구,,부산광역시교육청,부산광역시교육청,C100000001,1000000,N,10000000,복식부기,예산세출,431909000,144343000,91961000,258665000,828081000,S020000400,4521560000,13044645.2,C100000001,2,일반고등학교,N,삼정고등학교
,사립,4,부산광역시 남구,,부산광역시교육청,부산광역시교육청,C100000001,10000000,N,14556000,복식부기,예산세출,397224000,128312000,144892000,251508000,572792000,S020000402,3623091000,16971534.7,C100000001,2,특성화고등학교,N,동명공업고등학교
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,2000000,N,1961204000,복식부기,예산세출,538698000,274512000,180350000,378650000,1722360000,S020000406,6266629000,17918359.2,C100000001,2,일반고등학교,N,동아고등학교
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,15000000,N,10000000,복식부기,예산세출,353392000,111477000,113984000,228901000,641280000,S020000407,3945035000,17537440.1,C100000001,2,특성화고등학교,N,동아공업고등학교
고,사립,4,부산광역시 부산진구,4.0,부산광역시교육청,부산광역시교육청,C100000001,40000000,N,79571000,복식부기,예산세출,346797000,151198000,88146000,1488618000,766077000,S020000409,4016797000,19063398.9,C100000001,2,특성화고등학교,N,동의고등학교
고,사립,4,부산광역시 동래구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,257096000,복식부기,예산세출,485643000,96068000,77421000,287970000,1458543000,S020000410,5471425000,11653533.0,C100000001,2,일반고등학교,N,동인고등학교
고,사립,4,부산광역시 중구,4.0,부산광역시교육청,부산광역시교육청,C100000001,5000000,N,48462000,복식부기,예산세출,329199000,176120000,57752000,247602000,575630000,S020000411,4326394000,13378559.2,C100000001,2,일반고등학교,N,동주여자고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,0,복식부기,예산세출,402536000,119316000,64227000,276510000,922858000,S020000412,5148639000,14065083.2,C100000001,2,일반고등학교,N,동천고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,5000000,N,0,복식부기,예산세출,372641000,112607000,150016000,120166000,757983000,S020000415,4062939000,11700947.6,C100000001,2,특성화고등학교,N,세정고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,5526000,N,282612000,복식부기,예산세출,334185000,95327000,95078000,170148000,731230000,S020000421,4668575000,21563111.5,C100000001,2,일반고등학교,N,배정고등학교
,사립,4,부산광역시 강서구,,부산광역시교육청,부산광역시교육청,C100000001,5000000,N,3570299000,복식부기,예산세출,300138000,157141000,29851000,152054000,929133000,S020000441,2867598000,32303282.3,C100000001,2,일반고등학교,N,부산대저고등학교
고,사립,4,부산광역시 부산진구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,1607211000,복식부기,예산세출,304822000,137724000,205215000,266444000,1193587000,S020000444,4072430000,25202048.5,C100000001,2,일반고등학교,N,부산동고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,0,복식부기,예산세출,447769000,84178000,102708000,322620000,1874024000,S020000445,4008230000,21109657.4,C100000001,2,일반고등학교,N,부산동성고등학교
,사립,4,부산광역시 중구,,부산광역시교육청,부산광역시교육청,C100000001,2000000,N,1495883000,복식부기,예산세출,330933000,149097000,66022000,204576000,468549000,S020000448,3962432000,18400804.4,C100000001,2,특성화고등학교,N,부산디지털고등학교
고,사립,4,부산광역시 수영구,4.0,부산광역시교육청,부산광역시교육청,C100000001,1000000,N,10962763000,복식부기,예산세출,453459000,130469000,54936000,161825000,693447000,S020000461,5272834000,39401628.9,C100000001,2,특성화고등학교,N,부산여자상업고등학교
고,사립,4,부산광역시 금정구,4.0,부산광역시교육청,부산광역시교육청,C100000001,1000000,N,266512000,복식부기,예산세출,992913000,190121000,1042710000,304744000,2817296000,S020000463,5379366000,10313941.8,C100000001,2,특수목적고등학교,N,부산예술고등학교
고,사립,4,부산광역시 연제구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,3153139000,복식부기,예산세출,661941000,78673000,190150000,517140000,1708431000,S020000464,4330608000,14243751.0,C100000001,2,특수목적고등학교,N,부산외국어고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,21000000,N,19000000,복식부기,예산세출,370517000,121339000,464272000,195129000,857412000,S020000470,5305246000,13543121.5,C100000001,2,특성화고등학교,N,부산정보고등학교
,사립,4,부산광역시 남구,,부산광역시교육청,부산광역시교육청,C100000001,1000000,N,22410000,복식부기,예산세출,341734000,109886000,26513000,183589000,618712000,S020000471,3789023000,12513186.7,C100000001,2,특성화고등학교,N,배정미래고등학교
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,10000000,복식부기,예산세출,378170000,137380000,69460000,185120000,707840000,S020000472,4762863000,13077056.5,C100000001,2,특성화고등학교,N,부산정보관광고등학교
,사립,4,부산광역시 서구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,0,복식부기,예산세출,290760000,114443000,83932000,865509000,976968000,S020000473,4029431000,13008267.9,C100000001,2,특성화고등학교,N,부산관광고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,3000000,N,63892000,복식부기,예산세출,388528000,155107000,208009000,278022000,1047340000,S020000483,4225988000,11602706.7,C100000001,2,일반고등학교,N,부산진여자고등학교
고,사립,4,부산광역시 동구,4.0,부산광역시교육청,부산광역시교육청,C100000001,5000000,N,40000000,복식부기,예산세출,531087000,633640000,76512000,151510000,193462000,S020000486,5405950000,13353246.7,C100000001,2,특성화고등학교,N,부산컴퓨터과학고등학교
