SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,부산광역시 부산진구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,17174637,16797365,0,102881910,1000000,S020000338,7115707570,C100000001,2,일반고등학교,N,가야고등학교
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,487556,9919043,0,261975860,267361976,S020000340,6915265890,C100000001,2,일반고등학교,N,건국고등학교
,사립,4,부산광역시 서구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,58771778,23511724,0,50793030,36678730,S020000349,6623771890,C100000001,2,특성화고등학교,N,경성전자고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,399753298,16962747,0,164878780,897119,S020000350,7985457890,C100000001,2,일반고등학교,N,경원고등학교
고,사립,4,부산광역시 강서구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,570787919,30491473,0,284387360,43787500,S020000352,7505614700,C100000001,2,일반고등학교,N,경일고등학교
고,사립,4,부산광역시 북구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,11585088,1813483,0,146638540,220000,S020000353,6761329650,C100000001,2,일반고등학교,N,경혜여자고등학교
고,사립,4,부산광역시 연제구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,2908553,19489454,0,79048330,185236435,S020000356,6553802330,C100000001,2,특성화고등학교,N,계성여자상업고등학교
,사립,4,부산광역시 영도구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,108559,10229238,0,126706776,268871000,S020000357,5874814810,C100000001,2,일반고등학교,N,광명고등학교
,사립,4,부산광역시 동구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,418174700,34079230,0,107249430,162765000,S020000362,8917307760,C100000001,2,일반고등학교,N,금성고등학교
고,사립,4,부산광역시 금정구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,38564711,19068306,0,59919510,5925225,S020000367,7741153947,C100000001,2,특성화고등학교,N,금샘고등학교
,사립,4,부산광역시 중구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,2553178,6896766,0,165042820,18913800,S020000372,6566564220,C100000001,2,일반고등학교,N,남성여자고등학교
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,810197767,15834744,0,58505181,25168200,S020000375,5960534240,C100000001,2,특성화고등학교,N,대광고등학교
,사립,4,부산광역시 사상구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,45039878,5244849,0,104393830,15550051,S020000376,6739044119,C100000001,2,일반고등학교,N,대덕여자고등학교
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,337101018,3486126,0,447610620,243887100,S020000377,6901459422,C100000001,2,일반고등학교,N,대동고등학교
고,사립,4,부산광역시 동래구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,172449,15935267,0,192517920,2182000,S020000378,9474645100,C100000001,2,일반고등학교,N,대명여자고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,1019026061,34807170,0,61456100,12600000,S020000380,8909291490,C100000001,2,특성화고등학교,N,대양고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,11640465,153156918,0,459957920,18059260,S020000381,6665560780,C100000001,2,일반고등학교,N,대연고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,3652724940,73944361,0,95275310,49456666,S020000383,8912149356,C100000001,2,특성화고등학교,N,세연고등학교
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,43230104,28624922,0,98611520,568104190,S020000387,10707622170,C100000001,2,특성화고등학교,N,대진전자통신고등학교
