SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,892216,15128334,0,213655370,827323120,S020000445,6871150560,C100000001,2,일반고등학교,N,부산동성고등학교,
,사립,4,부산광역시 중구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,82163703,9037185,0,46570340,43240210,S020000448,6060481610,C100000001,2,특성화고등학교,N,부산디지털고등학교,
고,사립,4,부산광역시 수영구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,47130,20219280,0,61041380,25271000,S020000461,9169974140,C100000001,2,특성화고등학교,N,부산여자상업고등학교,
고,사립,4,부산광역시 금정구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,1264914525,61239959,0,7419494240,236038700,S020000463,2807914690,C100000001,2,특수목적고등학교,N,부산예술고등학교,
고,사립,4,부산광역시 연제구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,469319994,3776192310,0,5786948720,9200000,S020000464,9149022680,C100000001,2,특수목적고등학교,N,부산외국어고등학교,
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,29548273,34288717,0,579432000,20690000,S020000470,9370107630,C100000001,2,특성화고등학교,N,부산정보고등학교,
,사립,4,부산광역시 남구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,6970573,12592199,0,75789880,32400000,S020000471,6289719380,C100000001,2,특성화고등학교,N,배정미래고등학교,
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,3787619,21759345,0,75562180,14053805,S020000472,7095477750,C100000001,2,특성화고등학교,N,부산정보관광고등학교,
,사립,4,부산광역시 서구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,165350160,12213492,0,174045339,317778970,S020000473,6968709914,C100000001,2,특성화고등학교,N,부산관광고등학교,
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,94891738,28190777,0,272009780,1269570,S020000483,6780324510,C100000001,2,일반고등학교,N,부산진여자고등학교,
고,사립,4,부산광역시 동구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,5317011,51697997,0,94021220,21259224,S020000486,7407678940,C100000001,2,특성화고등학교,N,부산컴퓨터과학고등학교,
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,16800667,18757178,0,53799460,5563700,S020000489,4976667880,C100000001,2,일반고등학교,N,한얼고등학교,
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,115315195,44922748,0,5599861410,446867427,S020000490,2302950750,C100000001,2,특수목적고등학교,N,부일외국어고등학교,
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,26238062,15449213,0,58759070,15704000,S020000492,7383461160,C100000001,2,특성화고등학교,N,부일전자디자인고등학교,
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,502521,24469150,0,407060398,219624000,S020000494,8328147380,C100000001,2,일반고등학교,N,브니엘고등학교,
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,856992,5765473,0,178501730,5317870,S020000495,5306006000,C100000001,2,일반고등학교,N,브니엘여자고등학교,
고,사립,4,부산광역시 금정구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,13546,58440768,0,3751015970,284091960,S020000496,1946034430,C100000001,2,특수목적고등학교,N,브니엘예술고등학교,
,사립,4,부산광역시 동래구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,205317,4801131,0,266553820,2319045,S020000498,7659709152,C100000001,2,일반고등학교,N,사직여자고등학교,
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,2199999,48158623,0,494453880,191437480,S020000499,8208826550,C100000001,2,일반고등학교,N,삼성여자고등학교,
,사립,4,부산광역시 북구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,581510,66543076,0,198387970,3521898,S020000508,9055104130,C100000001,2,일반고등학교,N,성도고등학교,
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,672750320,28167779,0,284704250,12400000,S020000509,6370421320,C100000001,2,일반고등학교,N,성모여자고등학교,
,사립,4,부산광역시 해운대구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,714905,6899877,0,129859620,61907591,S020000510,7407849030,C100000001,2,특성화고등학교,N,영산고등학교,
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,96255171,4170898,0,162005210,5370294,S020000511,6301627206,C100000001,2,일반고등학교,N,성일여자고등학교,
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,2011852,122080104,0,104545430,8949500,S020000512,6887373390,C100000001,2,일반고등학교,N,성지고등학교,
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,114599319,38028033,0,321060150,17992560,S020000522,7829336210,C100000001,2,일반고등학교,N,양정고등학교,
,사립,4,부산광역시 남구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,396729,16534372,0,274264380,700000,S020000527,7508147610,C100000001,2,일반고등학교,N,예문여자고등학교,
고,사립,4,부산광역시 동래구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,20084,22988357,0,609373930,21886680,S020000529,7848166120,C100000001,2,일반고등학교,N,용인고등학교,
,사립,4,부산광역시 연제구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,12671610,27575266,0,194834540,624452154,S020000530,6579382420,C100000001,2,일반고등학교,N,이사벨고등학교,
고,사립,4,부산광역시 기장군,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,7799602,22672294,0,218613300,491732130,S020000532,4595713580,C100000001,2,일반고등학교,N,장안제일고등학교,
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,1668132,20771141,0,280899840,14500000,S020000537,6304146900,C100000001,2,일반고등학교,N,지산고등학교,
,사립,4,부산광역시 동래구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,38209745,7807240,0,381525760,5400000,S020000542,7086344170,C100000001,2,일반고등학교,N,학산여자고등학교,
고,사립,4,부산광역시 영도구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,6733,8630444,0,89758710,1491384911,S020000545,9035832210,C100000001,2,특성화고등학교,N,부산보건고등학교,
고,사립,4,부산광역시 해운대구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,47449740,12715577,0,133783430,65400000,S020000546,9053459110,C100000001,2,특성화고등학교,N,부산문화여자고등학교,
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,19534205,14417584,0,463946080,4785000,S020000549,6021463420,C100000001,2,일반고등학교,N,해동고등학교,
고,사립,4,부산광역시 해운대구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,163889448,29716559,0,3776471740,511179632,S020000550,1419827070,C100000001,2,자율고등학교,N,해운대고등학교,
고,사립,4,부산광역시 해운대구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,25690915,20648178,0,115792750,6263800,S020000552,6590844610,C100000001,2,특성화고등학교,N,해운대관광고등학교,
고,사립,4,부산광역시 해운대구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,33570626,30021728,0,342641420,13200000,S020000553,9493207660,C100000001,2,일반고등학교,N,해운대여자고등학교,
,사립,4,부산광역시 중구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,37976542,8787331,0,204615270,41077000,S020000556,5910296270,C100000001,2,일반고등학교,N,혜광고등학교,
고,사립,4,부산광역시 동래구,4.0,부산광역시교육청,부산광역시교육청,C100000001,N,복식부기,결산세입,52977097,15216230,0,237150000,205807390,S020000557,6535136560,C100000001,2,일반고등학교,N,혜화여자고등학교,
,사립,4,부산광역시 해운대구,,부산광역시교육청,부산광역시교육청,C100000001,N,미지정,결산세입,55704224,16956334,0,262333130,67000000,S020001877,6632118230,C100000001,2,일반고등학교,N,부산센텀여자고등학교,
