파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
경상남도교육청_공립_고등_결산_세입_2024.csv,307721631610.0,5732893120.0,37652328410.0,0.0,4075215605.0,5413013156.0,고등,114
경상남도교육청_공립_고등_결산_세입_2023.csv,290129168650.0,5634031570.0,29882039400.0,0.0,3176253262.0,6528873035.0,고등,114
경상남도교육청_공립_고등_결산_세입_2022.csv,244618697709.0,4910760270.0,26892436840.0,0.0,2039623273.0,8632881009.0,고등,112
경상남도교육청_공립_초등_결산_세입_2024.csv,842924288186.0,4390686530.0,81200091220.0,0.0,4061989789.0,7079653407.0,초등,521
경상남도교육청_공립_초등_결산_세입_2022.csv,717155119682.0,6095670270.0,60620333921.0,0.0,2119096534.0,8602386980.0,초등,509
경상남도교육청_공립_초등_결산_세입_2023.csv,773677012455.0,4938627218.0,70185650064.0,0.0,3049629212.0,8372353889.0,초등,511
경상남도교육청_공립_중등_결산_세입_2024.csv,305944452390.0,1926541130.0,19477730610.0,0.0,1682149076.0,2394133004.0,중등,191
경상남도교육청_공립_중등_결산_세입_2022.csv,256790009310.0,2046327960.0,13598996215.0,0.0,1031139364.0,4190578255.0,중등,190
경상남도교육청_공립_중등_결산_세입_2023.csv,276697530390.0,1586781070.0,15076510620.0,0.0,1526331750.0,2556800886.0,중등,191
고등_평균,281036133450.1412,5428925190.882353,31502561342.411766,0.0,3103250757.1,6847816761.123529,고등,340
초등_평균,778419509037.9941,5135549875.378325,70750074415.38806,0.0,3084540780.796236,8011283085.753407,초등,1541
중등_평균,279850909929.86017,1852879112.937063,16055366006.60839,0.0,1413874679.9405594,3045171750.769231,중등,572
전체_평균,593221145242.7546,4410747564.393804,52556218869.267426,0.0,2697561727.4957194,6692002925.139829,전체,2453
