파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
경상남도교육청_공립_고등_결산_세출_2022.csv,6734928420.0,115867489638.0,30855454095.0,31607419001.0,44779450989.0,36585266908.0,13485967100.0,648401420.0,933800964.3,고등
경상남도교육청_공립_고등_결산_세출_2023.csv,7391476060.0,124014610934.0,44266292570.0,40100126137.0,59446989097.0,40692132962.0,12561051230.0,1459915640.0,1084774414.3,고등
경상남도교육청_공립_고등_결산_세출_2024.csv,6063612774.0,137025335491.0,49838433687.0,38625836652.0,58964970365.0,46569411062.0,15104206290.0,793353380.0,1232703878.3,고등
경상남도교육청_공립_중등_결산_세출_2023.csv,11016449710.0,130307846075.0,39008180332.0,19040558890.0,37025271050.0,47264303085.0,10741569210.0,646289270.0,1449518298.5,중등
경상남도교육청_공립_중등_결산_세출_2022.csv,9294990060.0,118208001870.0,32548998501.0,17130431231.0,46650765279.0,41929823861.0,8900842730.0,436396680.0,1316593853.0,중등
경상남도교육청_공립_중등_결산_세출_2024.csv,8886851300.0,135401907925.0,46573684994.0,20439247670.0,52327934550.0,52651156106.0,10464581000.0,267892180.0,1697391378.7,중등
경상남도교육청_공립_초등_결산_세출_2023.csv,27339804883.0,270752350131.0,132796314949.0,174058297351.0,106399783762.0,116320292980.0,24567844630.0,901698400.0,6694754683.799999,초등
경상남도교육청_공립_초등_결산_세출_2022.csv,23811418350.0,256170804338.0,111210758415.0,149801140082.0,114794933879.0,104236882924.0,25011845470.0,1139328800.0,5998517537.699999,초등
경상남도교육청_공립_초등_결산_세출_2024.csv,22135706355.0,279819300804.0,150363595747.0,188924073286.0,129555126119.0,131459582792.0,26140372860.0,966438990.0,7831472355.0,초등
고등_합계,20190017254.0,376907436063.0,124960180352.0,110333381790.0,163191410451.0,123846810932.0,41151224620.0,2901670440.0,3251279256.8999996,고등
중등_합계,29198291070.0,383917755870.0,118130863827.0,56610237791.0,136003970879.0,141845283052.0,30106992940.0,1350578130.0,4463503530.2,중등
초등_합계,73286929588.0,806742455273.0,394370669111.0,512783510719.0,350749843760.0,352016758696.0,75720062960.0,3007466190.0,20524744576.5,초등
2022_합계,39841336830.0,490246295846.0,174615211011.0,198538990314.0,206225150147.0,182751973693.0,47398655300.0,2224126900.0,8248912354.999999,전체
2023_합계,45747730653.0,525074807140.0,216070787851.0,233198982378.0,202872043909.0,204276729027.0,47870465070.0,3007903310.0,9229047396.599998,전체
2024_합계,37086170429.0,552246544220.0,246775714428.0,247989157608.0,240848031034.0,230680149960.0,51709160150.0,2027684550.0,10761567612.0,전체
