파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
경상남도교육청_공립_고등_결산_세출_2022.csv,60133289.46428572,1034531157.4821428,275495125.84821427,282209098.22321427,399816526.6875,326654168.8214286,120410420.53571428,5789298.392857143,8337508.609821429,고등
경상남도교육청_공립_고등_결산_세출_2023.csv,64837509.298245616,1087847464.3333333,388300812.01754385,351755492.4298246,521464816.6403509,356948534.75438595,110184659.91228071,12806277.54385965,9515565.037719298,고등
경상남도교육청_공립_고등_결산_세출_2024.csv,53189585.7368421,1201976627.1140351,437179242.8684211,338823128.5263158,517236582.14912283,408503605.80701756,132493037.63157895,6959240.175438597,10813191.91491228,고등
경상남도교육청_공립_중등_결산_세출_2023.csv,57677747.172774866,682240031.8062828,204231310.63874346,99688790.0,193849586.64921466,247457084.2146597,56238582.2513089,3383713.455497382,7793109.13172043,중등
경상남도교육청_공립_중등_결산_세출_2022.csv,48921000.315789476,622147378.2631578,171310518.42631578,90160164.37368421,245530343.57368422,220683283.47894737,46846540.684210524,2296824.6315789474,7116723.5297297295,중등
경상남도교육청_공립_중등_결산_세출_2024.csv,46528017.27748691,708910512.6963351,243841282.69109946,107011767.90575916,273968243.71727747,275660503.17277485,54788382.198952876,1402576.8586387434,9125760.100537635,중등
경상남도교육청_공립_초등_결산_세출_2023.csv,53502553.58708415,529848043.30919766,259875371.72015655,340622891.09784734,208218754.91585127,227632667.27984345,48077973.83561644,1764576.1252446184,13283243.420238094,초등
경상남도교육청_공립_초등_결산_세출_2022.csv,46780782.612966605,503282523.2573674,218488719.87229863,294304793.8742633,225530321.9626719,204787589.24165028,49139185.599214144,2238366.99410609,11854777.742490117,초등
경상남도교육청_공립_초등_결산_세출_2024.csv,42486960.37428023,537081191.5623801,288605749.99424183,362618182.890595,248666268.94241843,252321656.03071016,50173460.38387716,1854969.2706333974,15507866.04950495,초등
고등_평균,59386794.83312448,1108118416.309837,366991726.9113931,324262573.0597849,479505975.15899116,364035436.460944,121029372.69319133,8518272.03738513,9555421.854151001,고등
중등_평균,51042254.92201709,671099307.5885919,206461037.2520529,98953574.0931478,237782724.64672542,247933623.6221273,52624501.71149077,2361038.315238358,8011864.253995932,중등
초등_평균,47590098.85811033,523403919.37631506,255656613.86223233,332515289.28756857,227471781.94031385,228247304.18406796,49130206.606235914,1952637.4633280353,13548629.070744388,초등
