파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
서울특별시교육청_사립_중등_결산_세입_2023.csv,566736487070.0,12064590228.0,29460185894.0,0.0,3631910327.0,39038342244.0,중등,109
서울특별시교육청_사립_중등_결산_세입_2022.csv,560746430073.0,10395737486.0,24294667276.0,0.0,1616685060.0,17798650396.0,중등,109
서울특별시교육청_사립_중등_결산_세입_2024.csv,587592685708.0,12776597391.0,41583366296.0,0.0,3186105830.0,24873584754.0,중등,109
서울특별시교육청_사립_초등_결산_세입_2024.csv,33382782068.0,3142717953.0,252213374252.0,0.0,3344591706.0,37301208918.0,초등,38
서울특별시교육청_사립_초등_결산_세입_2023.csv,34978202464.0,3162623480.0,231877241808.0,0.0,3239969267.0,33074633911.0,초등,38
서울특별시교육청_사립_초등_결산_세입_2022.csv,29379872520.0,5992341336.0,207821991498.0,0.0,2197831291.0,31916284182.0,초등,38
서울특별시교육청_사립_고등_결산_세입_2024.csv,1612762346075.0,98562477602.0,306156751170.0,0.0,21505918148.0,138895813307.0,고등,200
서울특별시교육청_사립_고등_결산_세입_2022.csv,1504989659658.0,80957571994.0,249993069589.0,0.0,16308567847.0,108616353928.0,고등,200
서울특별시교육청_사립_고등_결산_세입_2023.csv,1531129322209.0,100439135093.0,275261084423.0,0.0,21885081141.0,166659441112.0,고등,200
중등_평균,571691867617.0,11745641701.666666,31779406488.666668,0.0,2811567072.3333335,27236859131.333332,중등,327
초등_평균,32580285684.0,4099227589.6666665,230637535852.66666,0.0,2927464088.0,34097375670.333332,초등,114
고등_평균,1549627109314.0,93319728229.66667,277136968394.0,0.0,19899855712.0,138057202782.33334,고등,600
전체_평균,1076305147807.0461,57925046800.64073,194972839620.93948,0.0,12673416681.926033,91861551807.65033,전체,1041
