파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
서울특별시교육청_사립_고등_예산_세입_2023.csv,1021038571000,66216551000,260143461000,0,12558175000,35481676000,고등
서울특별시교육청_사립_고등_예산_세입_2022.csv,982119366000,75964796000,257957311000,0,9204069000,25036750000,고등
서울특별시교육청_사립_중등_예산_세입_2024.csv,397655305000,8341903000,21350287000,0,2264904000,2098120000,중등
서울특별시교육청_사립_고등_예산_세입_2024.csv,1028914520000,67706266000,263147151000,0,16338119000,27165679000,고등
서울특별시교육청_사립_중등_예산_세입_2022.csv,380048651000,16387797000,22692607000,0,1649764000,2887093000,중등
서울특별시교육청_사립_중등_예산_세입_2023.csv,396918496000,9904146000,21393604000,0,1976296000,2177834000,중등
서울특별시교육청_사립_초등_예산_세입_2023.csv,532033000,2773798000,225343282000,0,2050244000,27429356000,초등
서울특별시교육청_사립_초등_예산_세입_2022.csv,441043000,2595347000,211059728000,0,1564539000,21739305000,초등
서울특별시교육청_사립_초등_예산_세입_2024.csv,429523000,2745839000,239656170000,0,2698503000,26973242000,초등
고등_합계,3032072457000,209887613000,781247923000,0,38100363000,87684105000,고등
중등_합계,1174622452000,34633846000,65436498000,0,5890964000,7163047000,중등
초등_합계,1402599000,8114984000,676059180000,0,6313286000,76141903000,초등
2023_합계,1418489100000,78894495000,506880347000,0,16584715000,65088866000,전체
2022_합계,1362609060000,94947940000,491709646000,0,12418372000,49663148000,전체
2024_합계,1426999348000,78794008000,524153608000,0,21301526000,56237041000,전체
