파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
서울특별시교육청_사립_중등_결산_세입_2023.csv,566736487070,12064590228,29460185894,0,3631910327,39038342244,중등
서울특별시교육청_사립_중등_결산_세입_2022.csv,560746430073,10395737486,24294667276,0,1616685060,17798650396,중등
서울특별시교육청_사립_중등_결산_세입_2024.csv,587592685708,12776597391,41583366296,0,3186105830,24873584754,중등
서울특별시교육청_사립_초등_결산_세입_2024.csv,33382782068,3142717953,252213374252,0,3344591706,37301208918,초등
서울특별시교육청_사립_초등_결산_세입_2023.csv,34978202464,3162623480,231877241808,0,3239969267,33074633911,초등
서울특별시교육청_사립_초등_결산_세입_2022.csv,29379872520,5992341336,207821991498,0,2197831291,31916284182,초등
서울특별시교육청_사립_고등_결산_세입_2024.csv,1612762346075,98562477602,306156751170,0,21505918148,138895813307,고등
서울특별시교육청_사립_고등_결산_세입_2022.csv,1504989659658,80957571994,249993069589,0,16308567847,108616353928,고등
서울특별시교육청_사립_고등_결산_세입_2023.csv,1531129322209,100439135093,275261084423,0,21885081141,166659441112,고등
중등_합계,1715075602851,35236925105,95338219466,0,8434701217,81710577394,중등
초등_합계,97740857052,12297682769,691912607558,0,8782392264,102292127011,초등
고등_합계,4648881327942,279959184689,831410905182,0,59699567136,414171608347,고등
2023_합계,2132844011743,115666348801,536598512125,0,28756960735,238772417267,전체
2022_합계,2095115962251,97345650816,482109728363,0,20123084198,158331288506,전체
2024_합계,2233737813851,114481792946,599953491718,0,28036615684,201070606979,전체
