FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,A000000001,N,복식부기,결산세입,48724351,19283852,0,101301210,1005027460,S000003565,948760100,A000000001,18,N,제주대학교교육대학부설초등학교,,,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,미지정,결산세입,5298380,3402700,0,27762760,7900000,S170000174,973820850,T100000001,18,N,고산초등학교,초,2.0,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,미지정,결산세입,3601890,3247140,0,20796040,150000,S170000175,873182390,T100000001,18,N,곽금초등학교,,,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,복식부기,결산세입,8013150,7898080,0,60611840,4810000,S170000176,1939810360,T100000001,18,N,광령초등학교,,,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,복식부기,결산세입,3666950,6684400,0,36972100,1455000,S170000177,1217432890,T100000001,18,N,구엄초등학교,초,2.0,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,미지정,결산세입,4505470,3303510,0,24191710,1040000,S170000178,869460910,T100000001,18,N,구좌중앙초등학교,,,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,복식부기,결산세입,3040370,3577430,0,23872840,5220000,S170000179,1107563680,T100000001,18,N,귀덕초등학교,,,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,미지정,결산세입,4803510,6860900,0,21780740,0,S170000180,719015290,T100000001,18,N,금악초등학교,초,2.0,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,미지정,결산세입,1356830,10190780,0,53504970,8700000,S170000181,1902651720,T100000001,18,N,김녕초등학교,초,2.0,
공립,2,제주특별자치도 제주시,제주시교육지원청,제주특별자치도교육청,T100000110,N,복식부기,결산세입,4582180,3990950,0,30931800,3720000,S170000182,932637980,T100000001,18,N,납읍초등학교,초,2.0,
