FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,A000000001,0,N,0,복식부기,결산세출,821284320,332063470,211823420,1325079950,1947669960,S000003566,173806740,5783326.8,A000000001,18,일반고등학교,N,제주대학교사범대학부설고등학교,,,
공립,4,제주특별자치도 서귀포시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,0,복식부기,결산세출,294002240,446399730,117599690,439749580,866928310,S170000122,85279690,7328857.5,T100000001,18,일반고등학교,N,대정고등학교,,,
공립,4,제주특별자치도 서귀포시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,257831800,복식부기,결산세출,265326300,337919410,96042890,355966080,612783160,S170000123,49917600,6652482.3,T100000001,18,일반고등학교,N,대정여자고등학교,,고,4.0
공립,4,제주특별자치도 서귀포시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,0,복식부기,결산세출,352546970,1048378630,380292040,964511610,1615059030,S170000124,97690750,7308982.0,T100000001,18,일반고등학교,N,서귀포고등학교,,,
공립,4,제주특별자치도 서귀포시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,48604000,미지정,결산세출,340907960,288481180,182347760,597649520,1411385680,S170000125,92811680,5003695.6,T100000001,18,일반고등학교,N,서귀포여자고등학교,,고,4.0
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,0,미지정,결산세출,367335080,525375440,212225040,429614500,1478135540,S170000126,109440230,5760379.8,T100000001,18,일반고등학교,N,세화고등학교,,,
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,0,미지정,결산세출,843532770,900142320,961952980,1276988180,2665594900,S170000127,112291610,5848185.8,T100000001,18,일반고등학교,N,제주제일고등학교,,,
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,0,복식부기,결산세출,554832850,731925420,347941920,1216374040,2305375370,S170000128,181728470,4512407.5,T100000001,18,일반고등학교,N,제주중앙여자고등학교,,고,4.0
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,0,복식부기,결산세출,357487630,234635980,76082700,529536170,1200393750,S170000129,94191520,4364847.2,T100000001,18,일반고등학교,N,한림고등학교,,,
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,13775220,N,0,미지정,결산세출,251997240,447577720,276256090,1421637070,1133098670,S170000140,66226610,8893026.2,T100000001,18,일반고등학교,N,애월고등학교,,,
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,543350,N,50000000,미지정,결산세출,347741070,346813410,612128520,897819030,974112860,S170000143,113700440,5803574.1,T100000001,18,특성화고등학교,N,제주여자상업고등학교,,,
공립,4,제주특별자치도 서귀포시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,391707130,복식부기,결산세출,316254050,366359850,524607170,376813990,614966230,S170000144,131416000,7913152.4,T100000001,18,특성화고등학교,N,중문고등학교,,고,4.0
공립,4,제주특별자치도 서귀포시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,0,복식부기,결산세출,292198860,675546390,177997810,629552950,973927090,S170000146,158108090,8259463.6,T100000001,18,일반고등학교,N,표선고등학교,,고,4.0
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,22545120,N,0,미지정,결산세출,563115090,698591230,795548160,1743009570,1636964700,S170000148,358787920,8723480.9,T100000001,18,특성화고등학교,N,한림공업고등학교,,,
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,13969000,N,0,미지정,결산세출,304656210,859186370,200811340,1192182170,964036220,S170000150,108077830,9486768.6,T100000001,18,일반고등학교,N,함덕고등학교,,,
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,37740430,N,279999080,복식부기,결산세출,298260080,110949330,565347460,737325030,507597410,S170000152,54716670,13860617.6,T100000001,18,특성화고등학교,N,한국뷰티고등학교,,고,4.0
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,1854260,N,0,복식부기,결산세출,181606020,306115010,313697870,629039690,537407620,S170000156,65765270,19955742.5,T100000001,18,특수목적고등학교,N,제주과학고등학교,,,
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,4382450,N,780816780,미지정,결산세출,765589100,2160832490,862003560,1790416230,1171042860,S170000157,251254190,10905234.8,T100000001,18,특성화고등학교,N,제주고등학교,,고,4.0
공립,4,제주특별자치도 서귀포시,제주특별자치도교육청,제주특별자치도교육청,T100000001,233630,N,477145460,미지정,결산세출,495673530,1039542320,1420221890,2127742120,902152210,S170000158,222526180,18992151.5,T100000001,18,특성화고등학교,N,서귀포산업과학고등학교,,,
공립,4,제주특별자치도 서귀포시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,0,복식부기,결산세출,406187980,1249654890,212590190,758868960,710901610,S170000159,123093980,14855354.5,T100000001,18,일반고등학교,N,성산고등학교,,,
공립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,0,N,40702860,미지정,결산세출,260904420,487161270,623306090,426471880,1190978350,S170000773,112226160,10985143.5,T100000001,18,특수목적고등학교,N,제주외국어고등학교,,,
사립,4,제주특별자치도 제주시,제주특별자치도교육청,제주특별자치도교육청,T100000001,444658390,N,345303870,복식부기,결산세출,496380610,1170128440,318989320,2600818050,2692695520,S170000130,6273350140,11922131.6,T100000001,18,일반고등학교,N,남녕고등학교,,고,4.0
