FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,114900000,67652000,89670000,39520000,149532000,S080000041,5540000,6879617.6,I100000001,8,N,의랑초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,120702000,37126000,86272000,103430000,168746000,S080000042,11140000,4432067.2,I100000001,8,N,장기초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,124939000,33861000,76392000,103800000,176781000,S080000043,4200000,5531627.7,I100000001,8,N,감성초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,175447000,34633000,134020000,96161000,401169000,S080000044,9865000,4261475.0,I100000001,8,N,금남초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,131697000,64842000,60890000,57140000,81194000,S080000045,2850000,5949447.8,I100000001,8,N,소정초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,110427000,82452000,57120000,27710000,150560000,S080000046,4750000,5851608.1,I100000001,8,N,수왕초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,117110000,44307000,85574000,49964000,173607000,S080000047,9100000,7394800.0,I100000001,8,N,쌍류초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,2875000,N,0,복식부기,예산세출,127786000,30182000,75390000,72856000,105345000,S080000048,7650000,6699746.0,I100000001,8,N,연남초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,105676000,69846000,71145000,37100000,164618000,S080000049,5700000,9480937.5,I100000001,8,N,연동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,106139000,76227000,73030000,70751000,110510000,S080000050,9470000,3098104.2,I100000001,8,N,연봉초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,9000000,복식부기,예산세출,124004000,83498000,106741000,97280000,259558000,S080000051,8750000,3832394.4,I100000001,8,N,연서초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,500000,N,0,복식부기,예산세출,104291000,34152000,55820000,52915000,121099000,S080000052,7680000,6604508.8,I100000001,8,N,전동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,500000,N,0,복식부기,예산세출,165984000,77092000,126320000,132460000,233859000,S080000053,5839000,4609031.1,I100000001,8,N,전의초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,188733000,48770000,155387000,120101000,257100000,S080000054,10445000,3354231.8,I100000001,8,N,조치원교동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,437992000,131167000,280566000,255423000,292266000,S080000055,13400000,1884931.9,I100000001,8,N,조치원대동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,189699000,81058000,84396000,75863000,69642000,S080000056,7156000,3884076.3,I100000001,8,N,조치원명동초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,182033000,73718000,131250000,131191000,91472000,S080000057,7860000,1888452.6,I100000001,8,N,조치원신봉초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,193127000,103174000,252748000,230897000,294179000,S080000058,27650000,1529507.6,I100000001,8,N,세종도원초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,785000,N,0,복식부기,예산세출,256645000,85943000,318204000,137103000,162028000,S080000059,11960000,1718494.7,I100000001,8,N,참샘초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,177002000,31612000,109842000,94050000,190654000,S080000074,5710000,2885639.8,I100000001,8,N,부강초등학교,,,
