SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,200000,N,0,복식부기,예산세출,124894000,46732000,19200000,52714000,102772000,S080000060,5410000,5769213.1,I100000001,8,N,장기중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,3000000,N,107300000,복식부기,예산세출,320264000,268510000,204548000,457559000,169155000,S080000061,23050000,2993036.6,I100000001,8,N,금호중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,123915000,39812000,11400000,55172000,73824000,S080000062,5000000,16322263.2,I100000001,8,N,연동중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,145813000,39120000,35600000,156081000,166086000,S080000063,7213000,4740629.3,I100000001,8,N,연서중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,155707000,40599000,45621000,74731000,110358000,S080000064,7480000,5364148.1,I100000001,8,N,전의중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,236194000,72533000,63970000,202385000,130274000,S080000065,8700000,1652907.4,I100000001,8,N,세종중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,11512000,N,0,복식부기,예산세출,309784000,76224000,87745000,293056000,334094000,S080000066,13982000,1442249.7,I100000001,8,N,조치원중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,351237000,83196000,77466000,246156000,126050000,S080000067,8100000,1080054.4,I100000001,8,N,한솔중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,181066000,47708000,34895000,94680000,73181000,S080000073,2920000,4525520.8,I100000001,8,N,부강중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,524506000,161350000,113930000,660861000,238959000,S080000108,18790000,1237146.1,I100000001,8,N,아름중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,260756000,151392000,75505000,352983000,340003000,S080000118,11270000,1632752.1,I100000001,8,N,도담중학교,
