SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,149422630,182204370,25947140,109286400,162033830,S080000060,6118160,11981368.5,I100000001,8,N,장기중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,4565000,N,0,복식부기,결산세출,406867750,203447630,152605270,553079560,516181920,S080000061,21090420,3730597.5,I100000001,8,N,금호중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,미지정,결산세출,172003430,63578210,10553430,38231360,93538590,S080000062,4205020,17368638.2,I100000001,8,N,연동중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,미지정,결산세출,153190640,328881610,90803560,221334520,282438040,S080000063,59837270,9392443.3,I100000001,8,N,연서중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,160921960,212359410,87381460,102407160,222078430,S080000064,48355640,8171608.4,I100000001,8,N,전의중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,331705540,255453220,188177120,414854100,567358230,S080000065,5033800,3532228.5,I100000001,8,N,세종중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,346612604,110277050,170498046,373351910,713722980,S080000066,109715660,2303255.4,I100000001,8,N,조치원중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,미지정,결산세출,431542010,198006610,97594940,396915020,693747790,S080000067,18482630,2167991.7,I100000001,8,N,한솔중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,11854000,복식부기,결산세출,202373510,217487490,87120020,84568780,138711620,S080000073,6762680,6627239.8,I100000001,8,N,부강중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,미지정,결산세출,606393320,264885570,167763310,905295930,1037103460,S080000108,10948140,2390087.6,I100000001,8,N,아름중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,미지정,결산세출,470335487,252595270,76256970,327465260,676737680,S080000118,13756700,2394133.6,I100000001,8,N,도담중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,5575800,N,0,복식부기,결산세출,418041560,474242580,133526100,414058060,655898010,S080000123,58436070,2744317.9,I100000001,8,N,새롬중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,116000,N,0,복식부기,결산세출,471949570,235775910,71041510,499021670,767700470,S080000138,60211840,2448624.4,I100000001,8,N,고운중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,미지정,결산세출,436926370,417628970,231711730,630651250,853222420,S080000139,78713700,2566719.4,I100000001,8,N,종촌중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,419075204,380750620,123880940,504891126,694942700,S080000140,118103890,2310973.7,I100000001,8,N,두루중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,366817870,198582620,51413440,541405980,724469320,S080000146,6213520,2281283.5,I100000001,8,N,양지중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,249582770,161803400,39430120,435335090,390308110,S080000152,6694800,2832570.2,I100000001,8,N,어진중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,297025270,258585410,122562310,384705890,471990920,S080000163,50401520,2866675.1,I100000001,8,N,소담중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,342093000,270700480,68795550,458759310,542849970,S080000164,40654030,2516572.8,I100000001,8,N,새뜸중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,328679810,159491750,55836240,478494460,502961400,S080000165,9802550,2633389.7,I100000001,8,N,새움중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,1280000,N,219404270,미지정,결산세출,283550320,73760570,52297800,165531880,365056770,S080000182,23012370,3091107.0,I100000001,8,N,글벗중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,342971800,225793480,103996520,583537760,583664860,S080000183,131374850,2682094.2,I100000001,8,N,보람중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,286927363,168814060,81856020,360302734,509968910,S080000202,18120010,2492987.9,I100000001,8,N,나성중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,결산세출,264775070,111369860,63399170,330890800,392389840,S080000203,7460310,2505963.7,I100000001,8,N,반곡중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,미지정,결산세출,325422591,187855085,163703390,507636264,656454170,S080000205,12757950,2291507.4,I100000001,8,N,다정중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,660000,N,0,미지정,결산세출,155389320,148257020,125118340,190530300,310029890,S080000237,5554620,3214912.3,I100000001,8,N,집현중학교,
