FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,2226570,5286040,0,25146200,0,S080000041,807037380,I100000001,8,N,의랑초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,10642410,9874430,0,27255380,41034000,S080000042,878398260,I100000001,8,N,장기초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7274780,5773150,0,33395820,0,S080000043,724095700,I100000001,8,N,감성초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,12380450,17247610,0,53071370,22000000,S080000044,1270652360,I100000001,8,N,금남초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,4789964,3314115,0,24100640,0,S080000045,755409210,I100000001,8,N,소정초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7512272,5576230,0,26042400,22812110,S080000046,635404680,I100000001,8,N,수왕초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,10362730,3527800,0,36504400,0,S080000047,875683140,I100000001,8,N,쌍류초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7012750,6618530,0,24483900,50854000,S080000048,1128982660,I100000001,8,N,연남초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7055573,7318830,0,23197820,28790570,S080000049,726607260,I100000001,8,N,연동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,3018508,5208250,0,32814860,1000000,S080000050,900030050,I100000001,8,N,연봉초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,2539060,5023680,0,61562110,48940840,S080000051,1063210940,I100000001,8,N,연서초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,1035920,7719210,0,23728740,2000000,S080000052,714956340,I100000001,8,N,전동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,2894731,13035810,0,47262660,11350000,S080000053,1154682100,I100000001,8,N,전의초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,5927890,7002410,0,85981890,0,S080000054,1251031340,I100000001,8,N,조치원교동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,8133910,17196220,0,134858660,11304900,S080000055,2286399270,I100000001,8,N,조치원대동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,2235500,4055030,0,33464220,3000000,S080000056,770620080,I100000001,8,N,조치원명동초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,16626620,16455590,0,75725400,6700000,S080000057,1327811360,I100000001,8,N,조치원신봉초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7889280,11166990,0,125912970,0,S080000058,1707388180,I100000001,8,N,세종도원초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,6672225,26742630,0,221366940,55681050,S080000059,1897928570,I100000001,8,N,참샘초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,9570030,9268220,0,42905540,16896680,S080000074,1034317160,I100000001,8,N,부강초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,9358040,32278680,0,220436930,6849030,S080000103,1573874440,I100000001,8,N,한솔초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,14184660,13506540,0,227990120,16661640,S080000104,1660276920,I100000001,8,N,양지초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,6905640,22913950,0,506504250,0,S080000109,2711421870,I100000001,8,N,연양초등학교,초,2.0,
