파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
대전광역시교육청_사립_중등_예산_세입_2023.csv,48899154000,669570000,2004335000,0,68248000,83262000,중등
대전광역시교육청_사립_초등_예산_세입_2024.csv,614531000,22920000,11278099000,0,152000000,79411000,초등
대전광역시교육청_사립_중등_예산_세입_2022.csv,48464965000,573217000,1822997000,0,71583000,164940000,중등
대전광역시교육청_사립_초등_예산_세입_2022.csv,562574000,18000000,10342571000,0,285600000,144880000,초등
대전광역시교육청_사립_초등_예산_세입_2023.csv,530168000,15860000,10911048000,0,147800000,121486000,초등
대전광역시교육청_사립_중등_예산_세입_2024.csv,50443452000,724208000,1679674000,0,98097000,74910000,중등
대전광역시교육청_사립_고등_예산_세입_2024.csv,181761595000,4979442000,31607957000,0,834076000,832759000,고등
대전광역시교육청_사립_고등_예산_세입_2022.csv,177954015000,4586062000,33657987000,0,439250000,614913000,고등
대전광역시교육청_사립_고등_예산_세입_2023.csv,173032246000,5068383000,33117611000,0,670049000,837213000,고등
중등_합계,147807571000,1966995000,5507006000,0,237928000,323112000,중등
초등_합계,1707273000,56780000,32531718000,0,585400000,345777000,초등
고등_합계,532747856000,14633887000,98383555000,0,1943375000,2284885000,고등
2023_합계,222461568000,5753813000,46032994000,0,886097000,1041961000,전체
2024_합계,232819578000,5726570000,44565730000,0,1084173000,987080000,전체
2022_합계,226981554000,5177279000,45823555000,0,796433000,924733000,전체
