파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
대전광역시교육청_사립_초등_결산_세입_2022.csv,1759783940.0,13989030.0,9085549900.0,0.0,107291665.0,980153126.0,초등,2
대전광역시교육청_사립_초등_결산_세입_2023.csv,2528091440.0,60305000.0,9905886500.0,0.0,723198692.0,986594182.0,초등,2
대전광역시교육청_사립_초등_결산_세입_2024.csv,2373277600.0,26783590.0,10814915950.0,0.0,222893069.0,1240994302.0,초등,2
대전광역시교육청_사립_중등_결산_세입_2024.csv,66721099140.0,892530080.0,1420972610.0,0.0,203231976.0,3393651370.0,중등,16
대전광역시교육청_사립_중등_결산_세입_2022.csv,61090087180.0,485020010.0,717871980.0,0.0,128599416.0,270816015.0,중등,16
대전광역시교육청_사립_중등_결산_세입_2023.csv,71919923370.0,674031100.0,1189552620.0,0.0,309531630.0,146433134.0,중등,16
대전광역시교육청_사립_고등_결산_세입_2023.csv,253573676032.0,6560371777.0,23041609860.0,0.0,1951900943.0,3091190214.0,고등,28
대전광역시교육청_사립_고등_결산_세입_2022.csv,226377020231.0,6182008273.0,19488702470.0,0.0,620946694.0,2145091012.0,고등,28
대전광역시교육청_사립_고등_결산_세입_2024.csv,264387767960.0,6110232005.0,25625931460.0,0.0,2132066226.0,15458515989.0,고등,28
초등_평균,2220384326.6666665,33692540.0,9935450783.333334,0.0,351127808.6666667,1069247203.3333334,초등,6
중등_평균,66577036563.333336,683860396.6666666,1109465736.6666667,0.0,213787674.0,1270300173.0,중등,48
고등_평균,248112821407.66666,6284204018.333333,22718747930.0,0.0,1568304621.0,6898265738.333333,고등,84
전체_평균,174278964197.4203,4064497042.173913,14646680334.637682,0.0,1044247560.6376811,4687276909.73913,전체,138
