파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
대전광역시교육청_사립_중등_결산_세출_2023.csv,35946630850.0,7096020882.0,3390026409.0,1599495120.0,4021723330.0,5471268897.0,13288504540.0,32150450.0,384833847.5,중등,16
대전광역시교육청_사립_중등_결산_세출_2022.csv,35936356075.0,6693285130.0,2582628934.0,1930979680.0,4513181782.0,4728579756.0,6084994710.0,75955400.0,274728339.9,중등,16
대전광역시교육청_사립_중등_결산_세출_2024.csv,35524342280.0,7191867070.0,3839363624.0,1855270890.0,2811893520.0,4191124862.0,15421426920.0,31919110.0,342092715.3,중등,16
대전광역시교육청_사립_초등_결산_세출_2024.csv,5057441910.0,2714117190.0,1781943094.0,1874609120.0,675885860.0,1019980076.0,365341190.0,11635530.0,22132265.0,초등,2
대전광역시교육청_사립_초등_결산_세출_2023.csv,5070642330.0,2625818020.0,1497617872.0,1347641890.0,519240390.0,794550290.0,1096158250.0,11412470.0,20759217.5,초등,2
대전광역시교육청_사립_초등_결산_세출_2022.csv,4780396100.0,2417298202.0,1208232642.0,1212617800.0,554964170.0,673785115.0,87412000.0,25473930.0,17331237.5,초등,2
대전광역시교육청_사립_고등_결산_세출_2024.csv,141340689130.0,39398469058.0,19331961417.0,11702278572.0,18071420933.0,14475670570.0,56346749500.0,660534622.0,554497217.8,고등,28
대전광역시교육청_사립_고등_결산_세출_2022.csv,143364020717.0,32616570191.0,10738384567.0,11231983914.0,15373856973.0,12561410957.0,25362019733.0,474507904.0,422973258.5,고등,28
대전광역시교육청_사립_고등_결산_세출_2023.csv,142854314080.0,36371175650.0,13654860313.0,12426731615.0,19927542130.0,13102235059.0,34183107030.0,239097456.0,485128803.3,고등,28
중등_평균,35802443068.333336,6993724360.666667,3270672989.0,1795248563.3333333,3782266210.6666665,4796991171.666667,11598308723.333334,46674986.666666664,333884967.56666666,중등,48
초등_평균,4969493446.666667,2585744470.6666665,1495931202.6666667,1478289603.3333333,583363473.3333334,829438493.6666666,516303813.3333333,16173976.666666666,20074240.0,초등,6
고등_평균,142519674642.33334,36128738299.666664,14575068765.666666,11786998033.666666,17790940012.0,13379772195.333334,38630625421.0,458046660.6666667,487533093.1999999,고등,84
전체_평균,99420194912.43478,24536429371.7971,10074446862.347826,7863402199.188406,12170202318.550724,9848790373.985508,27570936064.95652,295749005.1884058,413765968.92753625,전체,138
