파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
대전광역시교육청_사립_중등_예산_세출_2024.csv,35273646000.0,6411705000.0,2251262000.0,766078000.0,1749748000.0,5320952000.0,1159596000.0,87354000.0,277717264.1,중등
대전광역시교육청_사립_초등_예산_세출_2023.csv,5223559000.0,2103573000.0,1726264000.0,1474570000.0,332097000.0,824443000.0,20000000.0,21856000.0,19199407.700000003,초등
대전광역시교육청_사립_초등_예산_세출_2022.csv,5133353000.0,2094698000.0,1501598000.0,1493597000.0,420752000.0,697627000.0,0.0,12000000.0,18175807.2,초등
대전광역시교육청_사립_중등_예산_세출_2022.csv,36630101000.0,5368972000.0,2081015000.0,805609000.0,1434321000.0,3592343000.0,1128840000.0,56501000.0,234687988.3,중등
대전광역시교육청_사립_초등_예산_세출_2024.csv,5420626000.0,2170733000.0,1838102000.0,1448332000.0,255515000.0,971797000.0,20000000.0,21856000.0,20238011.299999997,초등
대전광역시교육청_사립_중등_예산_세출_2023.csv,37156654000.0,5620921000.0,2360793000.0,805358000.0,1521754000.0,3880115000.0,337921000.0,41053000.0,249670449.2,중등
대전광역시교육청_사립_고등_예산_세출_2023.csv,141133023000.0,37400608000.0,10105590000.0,6016674000.0,4367033000.0,11870819000.0,1466500000.0,365255000.0,383541942.70000005,고등
대전광역시교육청_사립_고등_예산_세출_2022.csv,143340288000.0,35512226000.0,7900770000.0,7283966000.0,4134390000.0,11141079000.0,7635313000.0,304195000.0,383861263.00000006,고등
대전광역시교육청_사립_고등_예산_세출_2024.csv,142197313000.0,40953710000.0,10136365000.0,5869243000.0,5220585000.0,12997571000.0,2421064000.0,219978000.0,394694269.29999995,고등
중등_합계,109060401000.0,17401598000.0,6693070000.0,2377045000.0,4705823000.0,12793410000.0,2626357000.0,184908000.0,762075701.6,중등
초등_합계,15777538000.0,6369004000.0,5065964000.0,4416499000.0,1008364000.0,2493867000.0,40000000.0,55712000.0,57613226.2,초등
고등_합계,426670624000.0,113866544000.0,28142725000.0,19169883000.0,13722008000.0,36009469000.0,11522877000.0,889428000.0,1162097475.0,고등
2024_합계,182891585000.0,49536148000.0,14225729000.0,8083653000.0,7225848000.0,19290320000.0,3600660000.0,329188000.0,692649544.7,전체
2023_합계,183513236000.0,45125102000.0,14192647000.0,8296602000.0,6220884000.0,16575377000.0,1824421000.0,428164000.0,652411799.6,전체
2022_합계,185103742000.0,42975896000.0,11483383000.0,9583172000.0,5989463000.0,15431049000.0,8764153000.0,372696000.0,636725058.5,전체
