SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
고,사립,4,경상남도 거제시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,7000000,37115000,0,873387000,310139000,S160000464,6653351000,S100000001,17,일반고등학교,N,거제고등학교,
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,900000,0,1168940000,162614000,S160000472,3389026000,S100000001,17,일반고등학교,N,거창고등학교,
,사립,4,경상남도 거창군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,40000000,10290000,0,1816250000,87480000,S160000473,5075046000,S100000001,17,일반고등학교,N,거창대성고등학교,
,사립,4,경상남도 거창군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,7500000,10688000,0,206758000,62190000,S160000475,3901435000,S100000001,17,일반고등학교,N,대성일고등학교,
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,50000000,6645000,0,498086000,114395000,S160000480,5248467000,S100000001,17,일반고등학교,N,거창중앙고등학교,
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,16240000,0,1422638000,8000000,S160000485,3671294000,S100000001,17,특수목적고등학교,N,경남예술고등학교,
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,15000000,232070000,0,2365695000,13800000,S160000486,6325764000,S100000001,17,특수목적고등학교,N,경남외국어고등학교,
,사립,4,경상남도 창원시 의창구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,18779000,0,690097000,22000000,S160000492,5949962000,S100000001,17,일반고등학교,N,경상고등학교,
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,12285000,0,600212000,24703000,S160000493,7500452000,S100000001,17,일반고등학교,N,경해여자고등학교,
,사립,4,경상남도 고성군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,2300000,0,762300000,30000000,S160000495,4875391000,S100000001,17,일반고등학교,N,고성고등학교,
,사립,4,경상남도 함안군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,2150000,0,174379000,197656000,S160000505,2465217000,S100000001,17,일반고등학교,N,군북고등학교,
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,7600000,0,196212000,190065000,S160000515,7347135000,S100000001,17,일반고등학교,N,김해중앙여자고등학교,
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,30000000,82150000,0,418498000,25200000,S160000516,7709231000,S100000001,17,특성화고등학교,N,김해한일여자고등학교,
,사립,4,경상남도 창녕군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,2850000,0,381775000,8595000,S160000519,3815226000,S100000001,17,일반고등학교,N,남지고등학교,
,사립,4,경상남도 남해군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,1867000,0,292028000,152116000,S160000521,2957566000,S100000001,17,일반고등학교,N,남해고등학교,
고,사립,4,경상남도 남해군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,20000000,11470000,0,1273355000,121611000,S160000528,3320555000,S100000001,17,일반고등학교,N,남해해성고등학교,
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,31000000,0,51510000,8000000,S160000532,5113902000,S100000001,17,특성화고등학교,N,경남자동차고등학교,
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,11079000,0,553400000,673345000,S160000536,6399587000,S100000001,17,일반고등학교,N,대아고등학교,
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,40000000,48540000,0,345940000,25531000,S160000548,6792399000,S100000001,17,특성화고등학교,N,마산공업고등학교,
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,30000000,0,342128000,523087000,S160000550,5409984000,S100000001,17,일반고등학교,N,마산무학여자고등학교,
고,사립,4,경상남도 창원시 마산합포구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,2500000,0,368592000,26000000,S160000551,4805590000,S100000001,17,일반고등학교,N,마산삼진고등학교,
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,160000000,31770000,0,836186000,11850000,S160000559,7411763000,S100000001,17,일반고등학교,N,마산제일고등학교,
,사립,4,경상남도 창원시 마산합포구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,22800000,0,784060000,684542000,S160000560,6218450000,S100000001,17,일반고등학교,N,마산제일여자고등학교,
,사립,4,경상남도 창원시 마산합포구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,16000000,5447000,0,706702000,8300000,S160000561,4462831000,S100000001,17,일반고등학교,N,마산중앙고등학교,
고,사립,4,경상남도 함안군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,5650000,0,440688000,378488000,S160000562,4251562000,S100000001,17,일반고등학교,N,명덕고등학교,
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,3690000,0,460215000,306189000,S160000565,5131315000,S100000001,17,일반고등학교,N,밀성고등학교,
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,4210000,0,57794000,997000,S160000567,3568442000,S100000001,17,특성화고등학교,N,밀성제일고등학교,
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,1000000,7335000,0,157338000,254140000,S160000570,2608982000,S100000001,17,일반고등학교,N,밀양동명고등학교,
고,사립,4,경상남도 양산시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,6250000,0,245120000,152275000,S160000576,3691402000,S100000001,17,일반고등학교,N,보광고등학교,
,사립,4,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,6400000,0,720585000,14000000,S160000577,5412477000,S100000001,17,일반고등학교,N,사천고등학교,
고,사립,4,경상남도 사천시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,2560000,0,49173000,0,S160000580,2474551000,S100000001,17,특성화고등학교,N,사천여자고등학교,
고,사립,4,경상남도 밀양시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,1200000,0,341778000,129035000,S160000588,3054286000,S100000001,17,일반고등학교,N,삼랑진고등학교,
,사립,4,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,15000000,2000000,0,451607000,6700000,S160000591,4962306000,S100000001,17,일반고등학교,N,삼천포고등학교,
,사립,4,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,5200000,0,224518000,8200000,S160000593,4985681000,S100000001,17,일반고등학교,N,삼천포여자고등학교,
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,11460000,0,722892000,9918000,S160000596,6502560000,S100000001,17,일반고등학교,N,삼현여자고등학교,
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,11000000,5895000,0,263380000,37500000,S160000602,6438252000,S100000001,17,특성화고등학교,N,선명여자고등학교,
고,사립,4,경상남도 창원시 마산합포구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,20000000,18100000,0,609175000,589914000,S160000606,6198188000,S100000001,17,일반고등학교,N,성지여자고등학교,
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,100000,6400000,0,129500000,8080000,S160000607,5066019000,S100000001,17,특성화고등학교,N,경진고등학교,
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,1130000,0,350859000,210357000,S160000608,4664954000,S100000001,17,일반고등학교,N,세종고등학교,
,사립,4,경상남도 산청군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,4368000,0,115327000,0,S160000609,2464896000,S100000001,17,특성화고등학교,N,경남간호고등학교,
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,50315000,0,761780000,11000000,S160000619,6590103000,S100000001,17,일반고등학교,N,양산제일고등학교,
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,29600000,0,240750000,5000000,S160000626,8158616000,S100000001,17,일반고등학교,N,양산여자고등학교,
고,사립,4,경상남도 창녕군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,8584000,0,1569759000,95499000,S160000634,3230399000,S100000001,17,일반고등학교,N,창녕옥야고등학교,
