FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,1380690,8254350,0,174666870,146230530,S160000754,5245850020,S100000001,17,N,거제중학교,,
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,8203160,7106740,0,14062400,10000000,S160000758,1514771280,S100000001,17,N,둔덕중학교,,
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,39396030,6591530,0,10212550,2440000,S160000762,1781932550,S100000001,17,N,외포중학교,,
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,8668990,5144010,0,14122000,29927000,S160000763,2306604650,S100000001,17,N,장목예술중학교,중,3.0
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,12699100,10240870,0,196317480,16418160,S160000766,5923756550,S100000001,17,N,해성중학교,중,3.0
사립,3,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,결산세입,1318980,3862810,0,41878400,19000000,S160000911,4291325820,S100000001,17,N,거창대성중학교,,
사립,3,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,결산세입,487576690,5938630,0,27950940,54675000,S160000918,2145387680,S100000001,17,N,샛별중학교,,
사립,3,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,결산세입,7947880,1773400,0,68548980,16132000,S160000923,3071304630,S100000001,17,N,혜성여자중학교,,
사립,3,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,미지정,결산세입,13896163,1044916,0,53650000,33069360,S160001033,2673498260,S100000001,17,N,철성중학교,,
사립,3,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,결산세입,18448980,408240,0,36002620,7723750,S160001140,2599190250,S100000001,17,N,김해중앙여자중학교,,
