FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,0,N,214020520,복식부기,결산세출,244569870,448376150,44549350,182977000,954277370,S160000754,3451081870,7835717.3,S100000001,17,N,거제중학교,,
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,1500000,N,66941630,복식부기,결산세출,67180630,260266810,58002690,61567190,179559990,S160000758,846877960,53168858.6,S100000001,17,N,둔덕중학교,,
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,0,N,413330660,복식부기,결산세출,124263980,76095020,86213740,49167380,85513920,S160000762,983119590,62679458.3,S100000001,17,N,외포중학교,,
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,0,N,892737840,미지정,결산세출,111261690,123926520,37688240,50736210,185620460,S160000763,960398250,118118460.5,S100000001,17,N,장목예술중학교,중,3.0
사립,3,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,0,N,1346267200,복식부기,결산세출,295892170,205554600,39429160,189609190,931326560,S160000766,3138433310,9529476.3,S100000001,17,N,해성중학교,중,3.0
사립,3,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,0,N,1242016490,복식부기,결산세출,173501720,153538170,67562580,271657530,556825270,S160000911,1882502960,15095849.7,S100000001,17,N,거창대성중학교,,
사립,3,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,0,N,73132210,복식부기,결산세출,122368310,127398250,21353120,219945930,194939610,S160000918,1428232080,13502280.9,S100000001,17,N,샛별중학교,,
사립,3,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,0,N,372796770,복식부기,결산세출,222390930,99963330,13621000,179520960,553193870,S160000923,1718662510,11408481.5,S100000001,17,N,혜성여자중학교,,
사립,3,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,0,N,188238050,미지정,결산세출,183419457,109905020,18384010,194130140,446646330,S160001033,1629604720,13192036.8,S100000001,17,N,철성중학교,,
사립,3,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,0,N,0,복식부기,결산세출,165348250,204974850,12519270,160552630,255046110,S160001140,1858994290,17368858.8,S100000001,17,N,김해중앙여자중학교,,
사립,3,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,0,N,645981340,미지정,결산세출,261780780,223363640,7218650,211656200,742364480,S160001150,2575362030,8807032.3,S100000001,17,N,장유중학교,,
사립,3,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,0,N,26080500,미지정,결산세출,177549050,61045970,20180260,130290460,308897990,S160001151,1410885860,22009588.6,S100000001,17,N,진례중학교,,
사립,3,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,0,N,670886480,복식부기,결산세출,139086860,854835710,20862480,83197300,332231260,S160001153,1263759860,32668543.2,S100000001,17,N,한림중학교,,
사립,3,경상남도 남해군,남해교육지원청,경상남도교육청,S100000171,0,N,119481970,복식부기,결산세출,123443840,235042750,89151320,63296770,535192840,S160001260,1432507450,28550735.6,S100000001,17,N,상주중학교,,
사립,3,경상남도 남해군,남해교육지원청,경상남도교육청,S100000171,0,N,33486600,복식부기,결산세출,77525950,239147140,17176990,35451240,152458270,S160001264,1078682890,19451536.7,S100000001,17,N,이동중학교,중,3.0
사립,3,경상남도 남해군,남해교육지원청,경상남도교육청,S100000171,0,N,310927710,복식부기,결산세출,82609540,238531320,25296360,74506620,137171210,S160001265,1164800050,37663755.7,S100000001,17,N,창선중학교,중,3.0
사립,3,경상남도 남해군,남해교육지원청,경상남도교육청,S100000171,0,N,328090260,복식부기,결산세출,68637240,211027210,13628410,87898690,142415570,S160001266,1200097960,41035906.8,S100000001,17,N,해성중학교,,
사립,3,경상남도 창원시 마산회원구,창원교육지원청,경상남도교육청,S100003752,0,N,1248319820,미지정,결산세출,181744210,153308920,67893880,162669840,495175690,S160001361,2065943110,10080773.0,S100000001,17,N,마산무학여자중학교,중,3.0
사립,3,경상남도 창원시 마산합포구,창원교육지원청,경상남도교육청,S100000187,0,N,372655610,복식부기,결산세출,221008897,151311650,160350290,161625984,506303120,S160001362,1887562760,11574643.2,S100000001,17,N,마산삼진중학교,,
사립,3,경상남도 창원시 마산합포구,창원교육지원청,경상남도교육청,S100003752,0,N,200309124,미지정,결산세출,240534902,291438664,116083395,130922121,563376556,S160001365,1559663710,12980453.9,S100000001,17,N,의신중학교,중,3.0
사립,3,경상남도 창원시 마산합포구,창원교육지원청,경상남도교육청,S100000187,36561220,N,2230881080,미지정,결산세출,339220596,193377190,34802540,206071750,704939970,S160001366,3317479340,11176160.9,S100000001,17,N,마산제일여자중학교,중,3.0
사립,3,경상남도 창원시 마산회원구,창원교육지원청,경상남도교육청,S100003752,0,N,434566130,복식부기,결산세출,197322715,152816665,48952490,192977830,708672075,S160001367,2676656740,8231277.3,S100000001,17,N,마산중앙중학교,중,3.0
사립,3,경상남도 창원시 마산합포구,창원교육지원청,경상남도교육청,S100003752,0,N,8140000,미지정,결산세출,221131895,139493670,109915820,259207848,503769140,S160001371,2402602772,7939566.8,S100000001,17,N,성지여자중학교,,
사립,3,경상남도 창원시 마산회원구,창원교육지원청,경상남도교육청,S100003752,0,N,3245836131,복식부기,결산세출,185272976,597967940,3803180,176013381,469266705,S160001376,1569628060,30329069.8,S100000001,17,N,창신중학교,,
사립,3,경상남도 밀양시,밀양교육지원청,경상남도교육청,S100000224,0,N,63067000,복식부기,결산세출,105044380,105569390,55979880,75711970,216259640,S160001473,1340833590,18513828.8,S100000001,17,N,동명중학교,,
사립,3,경상남도 밀양시,밀양교육지원청,경상남도교육청,S100000224,0,N,48863690,복식부기,결산세출,247513270,249203330,89923510,134519830,848337530,S160001475,1983332160,12126913.5,S100000001,17,N,밀성여자중학교,,
사립,3,경상남도 밀양시,밀양교육지원청,경상남도교육청,S100000224,0,N,18689930,복식부기,결산세출,191905600,113481560,44425370,109932780,345870810,S160001476,1729254520,11054374.8,S100000001,17,N,밀성중학교,중,3.0
사립,3,경상남도 밀양시,밀양교육지원청,경상남도교육청,S100000224,0,N,1325706550,복식부기,결산세출,151513970,99316010,40399620,96438960,225558180,S160001477,934520200,37317577.8,S100000001,17,N,밀양동강중학교,,
사립,3,경상남도 밀양시,밀양교육지원청,경상남도교육청,S100000224,0,N,146909630,복식부기,결산세출,111209570,100788300,12489930,109910140,140996410,S160001480,900670630,21152425.1,S100000001,17,N,삼랑진중학교,중,3.0
