SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,경상남도 거제시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,9926340,37401190,0,709924170,426216920,S160000464,9355225310,S100000001,17,일반고등학교,N,거제고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,724110130,4861050,0,1068542480,181481650,S160000472,5225491450,S100000001,17,일반고등학교,N,거창고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,222522650,34937660,0,2171629130,105920000,S160000473,9537579890,S100000001,17,일반고등학교,N,거창대성고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,791082260,22605020,0,177291730,87779930,S160000475,5379227870,S100000001,17,일반고등학교,N,대성일고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,50591430,8601170,0,435042700,142319800,S160000480,7675532260,S100000001,17,일반고등학교,N,거창중앙고등학교
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,815708850,21433230,0,1344116310,16100000,S160000485,5887383360,S100000001,17,특수목적고등학교,N,경남예술고등학교
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,731662900,281344930,0,2064112170,15900000,S160000486,11369750420,S100000001,17,특수목적고등학교,N,경남외국어고등학교
고,사립,4,경상남도 창원시 의창구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,860316270,99795613,0,690344050,27818000,S160000492,11773933690,S100000001,17,일반고등학교,N,경상고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,613338500,82959430,0,448098190,22927170,S160000493,10891897240,S100000001,17,일반고등학교,N,경해여자고등학교
,사립,4,경상남도 고성군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,1754679838,7637530,0,393134590,34300000,S160000495,6284171980,S100000001,17,일반고등학교,N,고성고등학교
,사립,4,경상남도 함안군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,995955180,12607830,0,122540620,178808240,S160000505,3187046890,S100000001,17,일반고등학교,N,군북고등학교
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,437662310,74441780,0,199088150,178287190,S160000515,8562290490,S100000001,17,일반고등학교,N,김해중앙여자고등학교
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,20324350,107488440,0,362421680,36700000,S160000516,9625096240,S100000001,17,특성화고등학교,N,김해한일여자고등학교
,사립,4,경상남도 창녕군,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,2003570140,10815990,0,291679060,11400000,S160000519,4367162450,S100000001,17,일반고등학교,N,남지고등학교
,사립,4,경상남도 남해군,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,9643430,17286503,0,218738940,145844750,S160000521,4343274250,S100000001,17,일반고등학교,N,남해고등학교
고,사립,4,경상남도 남해군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,9389470,36431480,0,1129058050,124682810,S160000528,4420447320,S100000001,17,일반고등학교,N,남해해성고등학교
