SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,경상남도 거제시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,68682000,0,925932000,364858000,S160000464,6642925000,S100000001,17,일반고등학교,N,거제고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,0,0,1303707000,183638000,S160000472,3609595000,S100000001,17,일반고등학교,N,거창고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,20000000,6000000,0,2073917000,90480000,S160000473,5269629000,S100000001,17,일반고등학교,N,거창대성고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5600000,10970000,0,224135000,36200000,S160000475,4358183000,S100000001,17,일반고등학교,N,대성일고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,65178000,10330000,0,531819000,129604000,S160000480,5339166000,S100000001,17,일반고등학교,N,거창중앙고등학교
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,17240000,0,1302079000,16000000,S160000485,3809594000,S100000001,17,특수목적고등학교,N,경남예술고등학교
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,20000000,264280000,0,2602850000,13800000,S160000486,6959339000,S100000001,17,특수목적고등학교,N,경남외국어고등학교
고,사립,4,경상남도 창원시 의창구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,22300000,0,525222000,20000000,S160000492,6088582000,S100000001,17,일반고등학교,N,경상고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,18200000,0,518350000,23852000,S160000493,7081038000,S100000001,17,일반고등학교,N,경해여자고등학교
,사립,4,경상남도 고성군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,2500000,0,714938000,30000000,S160000495,5135406000,S100000001,17,일반고등학교,N,고성고등학교
,사립,4,경상남도 함안군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,3200000,0,168088000,189594000,S160000505,2421293000,S100000001,17,일반고등학교,N,군북고등학교
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,8000000,32700000,0,557636000,207476000,S160000515,3868247000,S100000001,17,일반고등학교,N,김해중앙여자고등학교
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,3000000,76383000,0,473763000,31850000,S160000516,6652034000,S100000001,17,특성화고등학교,N,김해한일여자고등학교
,사립,4,경상남도 창녕군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,7000000,1090000,0,445650000,7950000,S160000519,4198998000,S100000001,17,일반고등학교,N,남지고등학교
,사립,4,경상남도 남해군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,5317000,0,367702000,155500000,S160000521,3437828000,S100000001,17,일반고등학교,N,남해고등학교
고,사립,4,경상남도 남해군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,25000000,7346000,0,1424043000,131730000,S160000528,3792796000,S100000001,17,일반고등학교,N,남해해성고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,15050000,0,133659000,10000000,S160000532,5228365000,S100000001,17,특성화고등학교,N,경남자동차고등학교
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,14656000,0,575960000,683800000,S160000536,7210190000,S100000001,17,일반고등학교,N,대아고등학교
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,41100000,85540000,0,338042000,34565000,S160000548,7402001000,S100000001,17,특성화고등학교,N,마산공업고등학교
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,20000000,0,526387000,544703000,S160000550,5805631000,S100000001,17,일반고등학교,N,마산무학여자고등학교
고,사립,4,경상남도 창원시 마산합포구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,3500000,0,431018000,26000000,S160000551,5289862000,S100000001,17,일반고등학교,N,마산삼진고등학교
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,200000000,26500000,0,930896000,11450000,S160000559,7487311000,S100000001,17,일반고등학교,N,마산제일고등학교
,사립,4,경상남도 창원시 마산합포구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,20000000,0,717743000,730176000,S160000560,7084670000,S100000001,17,일반고등학교,N,마산제일여자고등학교
고,사립,4,경상남도 창원시 마산합포구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,15000000,13300000,0,714796000,8800000,S160000561,4609333000,S100000001,17,일반고등학교,N,마산중앙고등학교
고,사립,4,경상남도 함안군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,8381000,0,460730000,396243000,S160000562,4115815000,S100000001,17,일반고등학교,N,명덕고등학교
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,14626000,0,485835000,320158000,S160000565,4608326000,S100000001,17,일반고등학교,N,밀성고등학교
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,3540000,0,70202000,997000,S160000567,3672855000,S100000001,17,특성화고등학교,N,밀성제일고등학교
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,4177000,0,203554000,220720000,S160000570,2678188000,S100000001,17,일반고등학교,N,밀양동명고등학교
고,사립,4,경상남도 양산시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,143249000,13100000,0,229030000,132651000,S160000576,4122360000,S100000001,17,일반고등학교,N,보광고등학교
고,사립,4,경상남도 사천시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,9720000,0,783160000,8000000,S160000577,5882875000,S100000001,17,일반고등학교,N,사천고등학교
고,사립,4,경상남도 사천시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,2560000,0,55517000,0,S160000580,2701831000,S100000001,17,특성화고등학교,N,사천여자고등학교
고,사립,4,경상남도 밀양시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,2000000,0,389296000,140501000,S160000588,3161930000,S100000001,17,일반고등학교,N,삼랑진고등학교
고,사립,4,경상남도 사천시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,15000000,3200000,0,579192000,6700000,S160000591,4953322000,S100000001,17,일반고등학교,N,삼천포고등학교
,사립,4,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,8000000,5200000,0,263474000,9500000,S160000593,5151777000,S100000001,17,일반고등학교,N,삼천포여자고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,13646000,0,754408000,12185000,S160000596,6805980000,S100000001,17,일반고등학교,N,삼현여자고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,21000000,8085000,0,210334000,34706000,S160000602,6411877000,S100000001,17,특성화고등학교,N,선명여자고등학교
고,사립,4,경상남도 창원시 마산합포구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,102500000,0,781180000,641410000,S160000606,6483553000,S100000001,17,일반고등학교,N,성지여자고등학교
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,12000,9100000,0,110130000,6890000,S160000607,5134795000,S100000001,17,특성화고등학교,N,경진고등학교
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,1320000,0,175115000,198544000,S160000608,4793380000,S100000001,17,일반고등학교,N,세종고등학교
,사립,4,경상남도 산청군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,4367000,0,100466000,6000000,S160000609,2916815000,S100000001,17,특성화고등학교,N,경남간호고등학교
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,91420000,0,713820000,11000000,S160000619,6871720000,S100000001,17,일반고등학교,N,양산제일고등학교
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,82000000,0,340535000,55489000,S160000626,8527678000,S100000001,17,일반고등학교,N,양산여자고등학교
고,사립,4,경상남도 창녕군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,7504000,0,1716744000,111947000,S160000634,3463924000,S100000001,17,일반고등학교,N,창녕옥야고등학교
,사립,4,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,1500000,0,478268000,6600000,S160000639,4139019000,S100000001,17,일반고등학교,N,용남고등학교
고,사립,4,경상남도 합천군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,3000000,2900000,0,234847000,6500000,S160000642,2577988000,S100000001,17,특성화고등학교,N,합천평화고등학교
,사립,4,경상남도 의령군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,1100000,0,227268000,247169000,S160000644,3238011000,S100000001,17,일반고등학교,N,의령여자고등학교
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,20253000,0,792203000,12500000,S160000663,7251184000,S100000001,17,일반고등학교,N,진주동명고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,2510000,0,146563000,6050000,S160000667,3293671000,S100000001,17,일반고등학교,N,진주외국어고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,30000000,32000000,0,690194000,14880000,S160000668,8147395000,S100000001,17,일반고등학교,N,진주제일여자고등학교
,사립,4,경상남도 창원시 진해구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,39400000,9680000,0,486361000,11000000,S160000670,6007831000,S100000001,17,일반고등학교,N,진해세화여자고등학교
,사립,4,경상남도 창원시 진해구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,3000000,0,352220000,6431000,S160000675,5625558000,S100000001,17,일반고등학교,N,진해중앙고등학교
,사립,4,경상남도 창녕군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,4530000,0,400886000,43000000,S160000677,2079005000,S100000001,17,일반고등학교,N,창녕고등학교
고,사립,4,경상남도 창녕군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,6000000,0,206410000,6000000,S160000678,3823792000,S100000001,17,특성화고등학교,N,한국과학기술고등학교
,사립,4,경상남도 창녕군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,15200000,0,184262000,51160000,S160000681,2469782000,S100000001,17,일반고등학교,N,창녕대성고등학교
고,사립,4,경상남도 창녕군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,11000000,0,239685000,281685000,S160000682,4148877000,S100000001,17,일반고등학교,N,창녕여자고등학교
,사립,4,경상남도 남해군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,30000000,4450000,0,493468000,133827000,S160000685,2633725000,S100000001,17,일반고등학교,N,창선고등학교
고,사립,4,경상남도 창원시 마산회원구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,34437000,0,1021659000,50000000,S160000687,5723566000,S100000001,17,일반고등학교,N,창신고등학교
,사립,4,경상남도 창원시 성산구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,8000000,12640000,0,971743000,8600000,S160000688,7166888000,S100000001,17,일반고등학교,N,창원경일고등학교
고,사립,4,경상남도 창원시 의창구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,4000000,28420000,0,752784000,35000000,S160000689,6902480000,S100000001,17,일반고등학교,N,창원고등학교
,사립,4,경상남도 창원시 의창구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,259884000,33110000,0,221712000,110000000,S160000690,6480808000,S100000001,17,특성화고등학교,N,창원공업고등학교
,사립,4,경상남도 창원시 성산구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,23043000,0,972041000,170462000,S160000692,7222284000,S100000001,17,일반고등학교,N,창원남고등학교
고,사립,4,경상남도 창원시 의창구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,1000000,1600000,0,1256468000,8500000,S160000694,6030613000,S100000001,17,일반고등학교,N,창원대산고등학교
고,사립,4,경상남도 창원시 성산구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,60000000,30650000,0,876685000,17000000,S160000696,6356623000,S100000001,17,일반고등학교,N,창원문성고등학교
고,사립,4,경상남도 창원시 의창구,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,33180000,0,139584000,64100000,S160000700,6904165000,S100000001,17,특성화고등학교,N,경남관광고등학교
고,사립,4,경상남도 고성군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,10350000,0,433997000,5000000,S160000703,3781200000,S100000001,17,일반고등학교,N,철성고등학교
,사립,4,경상남도 통영시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,7900000,0,444456000,681042000,S160000706,4910771000,S100000001,17,일반고등학교,N,충렬여자고등학교
고,사립,4,경상남도 함안군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,4800000,0,626360000,411392000,S160000710,4548649000,S100000001,17,일반고등학교,N,칠원고등학교
고,사립,4,경상남도 통영시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,30000000,20760000,0,1082027000,687122000,S160000717,7275890000,S100000001,17,일반고등학교,N,동원고등학교
고,사립,4,경상남도 하동군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,6400000,0,100477000,257004000,S160000719,2575830000,S100000001,17,일반고등학교,N,하동여자고등학교
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10100000,48159000,0,367478000,38666000,S160000723,9472376000,S100000001,17,특성화고등학교,N,한일전산여자고등학교
고,사립,4,경상남도 함안군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,4840000,0,80799000,42095000,S160000725,2854805000,S100000001,17,특성화고등학교,N,경남로봇고등학교
,사립,4,경상남도 합천군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,1000000,6650000,0,171003000,197217000,S160000737,2635900000,S100000001,17,일반고등학교,N,합천여자고등학교
,사립,4,경상남도 거제시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,16000000,0,635704000,14500000,S160000741,7249962000,S100000001,17,일반고등학교,N,해성고등학교
고,사립,4,경상남도 양산시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,47100000,0,883120000,12500000,S160000747,6851316000,S100000001,17,일반고등학교,N,효암고등학교
고,사립,4,경상남도 산청군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,3194000,3461000,0,461671000,14699000,S160003068,2643876000,S100000001,17,특성화고등학교,N,간디고등학교
,사립,4,경상남도 창원시 성산구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,3000000,2000000,0,509740000,7500000,S160003228,5314306000,S100000001,17,일반고등학교,N,창원경일여자고등학교
,사립,4,경상남도 산청군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,1700000,0,24000000,4600000,S160003285,1476368000,S100000001,17,특성화고등학교,N,지리산고등학교
,사립,4,경상남도 창원시 의창구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,7100000,0,799398000,13400000,S160003488,5539294000,S100000001,17,일반고등학교,N,창원성민여자고등학교
