SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,경상남도 거제시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,16000000,22070000,0,858530000,160950000,S160000464,6671845000,S100000001,17,일반고등학교,N,거제고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,1400000,0,1056519000,142345000,S160000472,3743274000,S100000001,17,일반고등학교,N,거창고등학교
,사립,4,경상남도 거창군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,20000000,4120000,0,1825276000,99480000,S160000473,5021989000,S100000001,17,일반고등학교,N,거창대성고등학교
,사립,4,경상남도 거창군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,2000000,1690000,0,174048000,60820000,S160000475,3973186000,S100000001,17,일반고등학교,N,대성일고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,40000000,5160000,0,416616000,47000000,S160000480,4960832000,S100000001,17,일반고등학교,N,거창중앙고등학교
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,15000000,16240000,0,1382501000,7000000,S160000485,3361690000,S100000001,17,특수목적고등학교,N,경남예술고등학교
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,725000000,197970000,0,2226110000,13800000,S160000486,7073821000,S100000001,17,특수목적고등학교,N,경남외국어고등학교
,사립,4,경상남도 창원시 의창구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,15000000,12200000,0,499648000,16000000,S160000492,5262153000,S100000001,17,일반고등학교,N,경상고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,9800000,0,403145000,25153000,S160000493,7403838000,S100000001,17,일반고등학교,N,경해여자고등학교
,사립,4,경상남도 고성군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,5000000,998000,0,735441000,30000000,S160000495,4707955000,S100000001,17,일반고등학교,N,고성고등학교
,사립,4,경상남도 함안군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,0,2250000,0,149307000,180754000,S160000505,2177710000,S100000001,17,일반고등학교,N,군북고등학교
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,45000000,8400000,0,164732000,201460000,S160000515,4108815000,S100000001,17,일반고등학교,N,김해중앙여자고등학교
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,예산세입,10000000,72900000,0,313289000,26718000,S160000516,6126805000,S100000001,17,특성화고등학교,N,김해한일여자고등학교
