SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,경상남도 거제시,4.0,경상남도교육청,경상남도교육청,S100000001,6464410,N,1176328520,복식부기,결산세출,372774380,276404240,180982690,210358160,1380952480,S160000464,4788712280,10323465.1,S100000001,17,일반고등학교,N,거제고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,26507000,복식부기,결산세출,180408320,101043800,243518720,195989660,1853982110,S160000472,2073328950,16231870.0,S100000001,17,일반고등학교,N,거창고등학교
,사립,4,경상남도 거창군,,경상남도교육청,경상남도교육청,S100000001,2740680,N,229938370,복식부기,결산세출,314842970,258487170,149912830,206624440,2635323900,S160000473,3606886260,15992994.9,S100000001,17,일반고등학교,N,거창대성고등학교
,사립,4,경상남도 거창군,,경상남도교육청,경상남도교육청,S100000001,0,N,520669450,복식부기,결산세출,238445480,181694540,61814670,185569810,752604600,S160000475,3120181080,15815561.3,S100000001,17,일반고등학교,N,대성일고등학교
고,사립,4,경상남도 거창군,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,731913720,미지정,결산세출,187897650,373947060,55794140,113146060,962417840,S160000480,3610709610,13383206.4,S100000001,17,일반고등학교,N,거창중앙고등학교
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,138321630,복식부기,결산세출,240407910,128728120,42440000,895750620,883202070,S160000485,2650406370,17349326.6,S100000001,17,특수목적고등학교,N,경남예술고등학교
,사립,4,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,0,N,1761981010,복식부기,결산세출,251144960,183846750,212976760,120586430,2884624300,S160000486,4792176790,18194896.6,S100000001,17,특수목적고등학교,N,경남외국어고등학교
,사립,4,경상남도 창원시 의창구,,경상남도교육청,경상남도교육청,S100000001,0,N,572878560,복식부기,결산세출,285747580,445033880,102027380,243090720,950224240,S160000492,4075575070,15308663.8,S100000001,17,일반고등학교,N,경상고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,0,N,0,미지정,결산세출,456042540,3086477930,24342130,162847260,1097670090,S160000493,5724190010,14614362.8,S100000001,17,일반고등학교,N,경해여자고등학교
,사립,4,경상남도 고성군,,경상남도교육청,경상남도교육청,S100000001,0,N,776346040,미지정,결산세출,237352190,121302620,83809130,193176540,1020745070,S160000495,3795504360,17348846.7,S100000001,17,일반고등학교,N,고성고등학교
,사립,4,경상남도 함안군,,경상남도교육청,경상남도교육청,S100000001,0,N,1760000,복식부기,결산세출,100637660,241997930,32701600,465015730,608566750,S160000505,1479834820,22894644.5,S100000001,17,일반고등학교,N,군북고등학교
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,0,N,18504680,복식부기,결산세출,264404897,133006240,15913000,292485228,935589700,S160000515,2979615960,13565847.1,S100000001,17,일반고등학교,N,김해중앙여자고등학교
,사립,4,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,0,N,2060390120,미지정,결산세출,366574870,181551710,599271260,259452910,1156482160,S160000516,4969619650,21606627.7,S100000001,17,특성화고등학교,N,김해한일여자고등학교
,사립,4,경상남도 창녕군,,경상남도교육청,경상남도교육청,S100000001,0,N,32672200,미지정,결산세출,118183080,220290780,33324970,133365630,866099110,S160000519,2680637670,12685010.7,S100000001,17,일반고등학교,N,남지고등학교
,사립,4,경상남도 남해군,,경상남도교육청,경상남도교육청,S100000001,0,N,316083890,복식부기,결산세출,197001610,161325580,21284580,166435750,708331840,S160000521,2196033730,15499987.6,S100000001,17,일반고등학교,N,남해고등학교
고,사립,4,경상남도 남해군,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,1059898780,미지정,결산세출,95412990,271680120,144139190,228856160,1614275950,S160000528,2226979750,20004407.6,S100000001,17,일반고등학교,N,남해해성고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,68032088,N,93342360,복식부기,결산세출,294961080,422375470,1361670422,344332250,561025870,S160000532,4136261540,20116025.1,S100000001,17,특성화고등학교,N,경남자동차고등학교
고,사립,4,경상남도 진주시,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,19320000,복식부기,결산세출,356857690,643915130,197849470,238539830,1866366780,S160000536,5251533330,11417286.6,S100000001,17,일반고등학교,N,대아고등학교
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,22845153,N,846802768,복식부기,결산세출,414827105,212454890,1803884045,329594140,913633235,S160000548,5166680550,17402727.4,S100000001,17,특성화고등학교,N,마산공업고등학교
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,0,N,420371010,복식부기,결산세출,298791900,233830250,72427070,200425890,1341364340,S160000550,3988179580,12929763.4,S100000001,17,일반고등학교,N,마산무학여자고등학교
고,사립,4,경상남도 창원시 마산합포구,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,616049850,미지정,결산세출,271854795,302005870,207627583,178849240,950006570,S160000551,3724587770,14777734.5,S100000001,17,일반고등학교,N,마산삼진고등학교
,사립,4,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,153754020,N,1797615980,복식부기,결산세출,433735590,143846240,233392200,172344110,1509319340,S160000559,5996509830,15065681.5,S100000001,17,일반고등학교,N,마산제일고등학교
,사립,4,경상남도 창원시 마산합포구,,경상남도교육청,경상남도교육청,S100000001,5500000,N,617915890,복식부기,결산세출,368330020,164054288,71911440,128086399,1825260910,S160000560,5099464230,15193620.5,S100000001,17,일반고등학교,N,마산제일여자고등학교
,사립,4,경상남도 창원시 마산합포구,,경상남도교육청,경상남도교육청,S100000001,0,N,0,미지정,결산세출,357012860,900265644,110271040,205604010,949963400,S160000561,3726940850,14775550.4,S100000001,17,일반고등학교,N,마산중앙고등학교
고,사립,4,경상남도 함안군,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,412570360,미지정,결산세출,203846340,479682600,15486270,419313750,1216072970,S160000562,2910835690,16073318.1,S100000001,17,일반고등학교,N,명덕고등학교
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,0,N,1610666700,복식부기,결산세출,264380130,276994030,25272910,198345040,1259120060,S160000565,3166489400,15492638.4,S100000001,17,일반고등학교,N,밀성고등학교
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,0,N,17663270,복식부기,결산세출,284646350,181329120,526046070,184494160,393208480,S160000567,3110383480,21648714.0,S100000001,17,특성화고등학교,N,밀성제일고등학교
,사립,4,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,0,N,104544500,복식부기,결산세출,153606370,574019120,17180870,117339970,636169270,S160000570,1777888480,17161160.3,S100000001,17,일반고등학교,N,밀양동명고등학교
고,사립,4,경상남도 양산시,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,1041484340,복식부기,결산세출,186442820,101557280,83831780,116958670,889725790,S160000576,2833719060,16678475.4,S100000001,17,일반고등학교,N,보광고등학교
,사립,4,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,15373980,N,718924180,복식부기,결산세출,243807700,282159070,105147830,259528860,1270220360,S160000577,4336620140,13053758.3,S100000001,17,일반고등학교,N,사천고등학교
고,사립,4,경상남도 사천시,4.0,경상남도교육청,경상남도교육청,S100000001,24509690,N,2669779250,복식부기,결산세출,156491470,271282410,256324700,178323620,394217370,S160000580,2129268470,45038496.1,S100000001,17,특성화고등학교,N,사천여자고등학교
고,사립,4,경상남도 밀양시,4.0,경상남도교육청,경상남도교육청,S100000001,0,N,1061885160,복식부기,결산세출,162642390,126050670,65319920,326443440,1035011910,S160000588,1704869800,23715467.1,S100000001,17,일반고등학교,N,삼랑진고등학교
,사립,4,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,34113690,N,3514444710,복식부기,결산세출,237244280,125365600,209539820,293024780,877213530,S160000591,3433408680,21227141.3,S100000001,17,일반고등학교,N,삼천포고등학교
,사립,4,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,0,N,0,복식부기,결산세출,272358000,1109078300,172380610,130151550,795997600,S160000593,3789988400,15833218.3,S100000001,17,일반고등학교,N,삼천포여자고등학교
,사립,4,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,0,N,242538710,미지정,결산세출,328640450,231224330,131270590,147036800,1194202740,S160000596,4830525480,10557859.0,S100000001,17,일반고등학교,N,삼현여자고등학교
