파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
대전광역시교육청_초등_예산_세입_2024.csv,1385211197.368421,8118368.421052632,325967039.4736842,0.0,10009236.842105264,7271473.684210527,초등
대전광역시교육청_초등_예산_세입_2022.csv,1147546473.6842105,15027769.736842105,399193552.6315789,0.0,7745184.2105263155,13526907.894736841,초등
대전광역시교육청_초등_예산_세입_2023.csv,1243787296.0526316,16817657.89473684,390670953.94736844,0.0,8040065.7894736845,8606822.368421054,초등
대전광역시교육청_중등_예산_세입_2023.csv,1578380595.505618,7789101.123595506,141089876.40449437,0.0,9973651.685393259,7229382.02247191,중등
대전광역시교육청_중등_예산_세입_2022.csv,1502652842.6966293,6833000.0,123480056.17977528,0.0,8478325.84269663,12175550.561797753,중등
대전광역시교육청_중등_예산_세입_2024.csv,1653641258.4269662,8254584.269662921,137227696.62921348,0.0,12359764.04494382,5713752.808988764,중등
대전광역시교육청_고등_예산_세입_2024.csv,4159658870.967742,80951532.25806452,799760822.5806452,0.0,28236225.80645161,21375000.0,고등
대전광역시교육청_고등_예산_세입_2022.csv,3928565338.709677,75449290.32258065,867565645.1612903,0.0,15848919.35483871,21157241.93548387,고등
대전광역시교육청_고등_예산_세입_2023.csv,3991163370.967742,82861387.09677419,881226129.032258,0.0,25429161.29032258,21276177.419354837,고등
초등_평균,1258848322.3684208,13321265.350877194,371943848.68421054,0.0,8598162.280701755,9801734.649122806,초등
중등_평균,1578224898.8764045,7625561.797752809,133932543.07116103,0.0,10270580.52434457,8372895.131086144,중등
고등_평균,4026462526.88172,79754069.89247312,849517532.2580646,0.0,23171435.483870964,21269473.118279573,고등
