파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
전라남도교육청_고등_예산_세출_2022.csv,167430105000.0,104718837000.0,20977735000.0,10822325000.0,17828217000.0,42254320000.0,3046892000.0,794098000.0,1377777652.2,고등
전라남도교육청_고등_예산_세출_2023.csv,163181128000.0,113862564000.0,27221909000.0,10042572000.0,18177764000.0,44215710000.0,4269420000.0,753885000.0,1406937839.9,고등
전라남도교육청_고등_예산_세출_2024.csv,163130592000.0,105737791000.0,28358631000.0,9978991000.0,18023821000.0,46781289000.0,6204729000.0,581369000.0,1433033535.5,고등
전라남도교육청_중등_예산_세출_2024.csv,66605225000.0,53570765000.0,26155858000.0,5119640000.0,18565983000.0,36191809000.0,4720386000.0,576315000.0,2720030482.5,중등
전라남도교육청_중등_예산_세출_2023.csv,66751129000.0,48047294000.0,24671661000.0,6128786000.0,21726344000.0,35146201000.0,5305192000.0,652990000.0,2638153400.5,중등
전라남도교육청_중등_예산_세출_2022.csv,67761385000.0,40845362000.0,19379082000.0,6364635000.0,17257694000.0,33279244000.0,3378766000.0,726222000.0,2276597998.6000004,중등
전라남도교육청_초등_예산_세출_2022.csv,17653639000.0,70751704000.0,38752931000.0,31285143000.0,29108320000.0,55518878000.0,337510000.0,1538205000.0,2844754818.9,초등
전라남도교육청_초등_예산_세출_2023.csv,17922855000.0,85961120000.0,42542363000.0,43639103000.0,36166629000.0,57917089000.0,1335068000.0,1404520000.0,3441510010.2000003,초등
전라남도교육청_초등_예산_세출_2024.csv,18285801000.0,93145155000.0,43775265000.0,27638575000.0,33792241000.0,60126637000.0,2534017000.0,1201336000.0,3660056853.9,초등
고등_합계,493741825000.0,324319192000.0,76558275000.0,30843888000.0,54029802000.0,133251319000.0,13521041000.0,2129352000.0,4217749027.6000004,고등
중등_합계,201117739000.0,142463421000.0,70206601000.0,17613061000.0,57550021000.0,104617254000.0,13404344000.0,1955527000.0,7634781881.6,중등
초등_합계,53862295000.0,249857979000.0,125070559000.0,102562821000.0,99067190000.0,173562604000.0,4206595000.0,4144061000.0,9946321683.0,초등
2022_합계,252845129000.0,216315903000.0,79109748000.0,48472103000.0,64194231000.0,131052442000.0,6763168000.0,3058525000.0,6499130469.700001,전체
2023_합계,247855112000.0,247870978000.0,94435933000.0,59810461000.0,76070737000.0,137279000000.0,10909680000.0,2811395000.0,7486601250.6,전체
2024_합계,248021618000.0,252453711000.0,98289754000.0,42737206000.0,70382045000.0,143099735000.0,13459132000.0,2359020000.0,7813120871.9,전체
