파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
전라남도교육청_중등_예산_세입_2022.csv,173540261000,1183901000,12481083000,0,625112000,1162033000,중등
전라남도교육청_중등_예산_세입_2023.csv,193511487000,961885000,11977647000,0,837860000,1140718000,중등
전라남도교육청_중등_예산_세입_2024.csv,196102844000,1040077000,12104495000,0,1131017000,1127548000,중등
전라남도교육청_고등_예산_세입_2024.csv,318574812000,5739115000,50980336000,0,2079384000,1423566000,고등
전라남도교육청_고등_예산_세입_2023.csv,322190819000,6255935000,50327073000,0,1559856000,1391269000,고등
전라남도교육청_고등_예산_세입_2022.csv,308414962000,6294555000,50466384000,0,1325113000,1371515000,고등
전라남도교육청_초등_예산_세입_2024.csv,242530910000,3258234000,30569779000,0,2017280000,2122824000,초등
전라남도교육청_초등_예산_세입_2023.csv,250078364000,3681628000,29626309000,0,1427921000,2074525000,초등
전라남도교육청_초등_예산_세입_2022.csv,208130758000,3736471000,30066064000,0,1068642000,1944395000,초등
중등_합계,563154592000,3185863000,36563225000,0,2593989000,3430299000,중등
고등_합계,949180593000,18289605000,151773793000,0,4964353000,4186350000,고등
초등_합계,700740032000,10676333000,90262152000,0,4513843000,6141744000,초등
2022_합계,690085981000,11214927000,93013531000,0,3018867000,4477943000,전체
2023_합계,765780670000,10899448000,91931029000,0,3825637000,4606512000,전체
2024_합계,757208566000,10037426000,93654610000,0,5227681000,4673938000,전체
