파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
전라남도교육청_고등_예산_세출_2022.csv,167430105000.0,104718837000.0,20977735000.0,10822325000.0,17828217000.0,42254320000.0,3046892000.0,794098000.0,1377777652.2,고등,144
전라남도교육청_고등_예산_세출_2023.csv,163181128000.0,113862564000.0,27221909000.0,10042572000.0,18177764000.0,44215710000.0,4269420000.0,753885000.0,1406937839.9,고등,143
전라남도교육청_고등_예산_세출_2024.csv,163130592000.0,105737791000.0,28358631000.0,9978991000.0,18023821000.0,46781289000.0,6204729000.0,581369000.0,1433033535.5,고등,143
전라남도교육청_중등_예산_세출_2024.csv,66605225000.0,53570765000.0,26155858000.0,5119640000.0,18565983000.0,36191809000.0,4720386000.0,576315000.0,2720030482.5,중등,255
전라남도교육청_중등_예산_세출_2023.csv,66751129000.0,48047294000.0,24671661000.0,6128786000.0,21726344000.0,35146201000.0,5305192000.0,652990000.0,2638153400.5,중등,254
전라남도교육청_중등_예산_세출_2022.csv,67761385000.0,40845362000.0,19379082000.0,6364635000.0,17257694000.0,33279244000.0,3378766000.0,726222000.0,2276597998.6000004,중등,255
전라남도교육청_초등_예산_세출_2022.csv,17653639000.0,70751704000.0,38752931000.0,31285143000.0,29108320000.0,55518878000.0,337510000.0,1538205000.0,2844754818.9,초등,452
전라남도교육청_초등_예산_세출_2023.csv,17922855000.0,85961120000.0,42542363000.0,43639103000.0,36166629000.0,57917089000.0,1335068000.0,1404520000.0,3441510010.2000003,초등,451
전라남도교육청_초등_예산_세출_2024.csv,18285801000.0,93145155000.0,43775265000.0,27638575000.0,33792241000.0,60126637000.0,2534017000.0,1201336000.0,3660056853.9,초등,448
고등_평균,164587235069.76746,108098519286.04651,25508862930.23256,10282554206.976744,18009511402.32558,44412076597.674416,4503618034.883721,709980079.0697675,1405850903.7186046,고등,430
중등_평균,67039623450.26178,47487074687.172775,23400538735.602093,5870682943.717278,19180011794.502617,34872059645.28796,4467019015.706806,651840831.1518325,2544805270.166885,중등,764
초등_평균,17953139364.174686,83254822182.08734,41683382120.65137,34200001250.185047,33017789997.779423,57847426625.46262,1398896968.1717246,1381869509.992598,3314326915.8328648,초등,1351
전체_평균,57463840737.52456,76715030696.2672,33462110765.815323,21654578297.445972,26327958035.756386,48680282859.33202,2844506124.5579567,1049195888.8015717,2760865531.74723,전체,2545
