SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,1000000,N,0,복식부기,예산세출,440983000,65053000,210000000,197297000,1142874000,S050000088,4031030000,10371783.6,F100000001,5,일반고등학교,N,고려고등학교
,사립,4,광주광역시 서구,,광주광역시교육청,광주광역시교육청,F100000001,10000000,N,0,복식부기,예산세출,430903000,137518000,546849000,190780000,1534331000,S050000089,4630028000,10067845.2,F100000001,5,일반고등학교,N,광덕고등학교
,사립,4,광주광역시 광산구,,광주광역시교육청,광주광역시교육청,F100000001,1843000,N,0,복식부기,예산세출,199138000,122361000,4300000,40720000,463000000,S050000092,1826829000,25316104.8,F100000001,5,일반고등학교,N,광일고등학교
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,500000,N,0,복식부기,예산세출,427693000,138854000,156256000,149014000,1152166000,S050000093,4483767000,10012692.3,F100000001,5,일반고등학교,N,광주경신여자고등학교
,사립,4,광주광역시 서구,,광주광역시교육청,광주광역시교육청,F100000001,5000000,N,48000000,복식부기,예산세출,374690000,108641000,402444000,316227000,1779970000,S050000100,3797159000,11540761.8,F100000001,5,일반고등학교,N,광주대동고등학교
,사립,4,광주광역시 남구,,광주광역시교육청,광주광역시교육청,F100000001,1000000,N,0,복식부기,예산세출,374554000,57140000,69121000,99394000,1105439000,S050000101,4468310000,10448321.5,F100000001,5,일반고등학교,N,광주동성고등학교
고,사립,4,광주광역시 북구,4.0,광주광역시교육청,광주광역시교육청,F100000001,10000000,N,20000000,복식부기,예산세출,401584000,76712000,354655000,172904000,1496436000,S050000102,4429572000,11469296.5,F100000001,5,일반고등학교,N,광주동신고등학교
고,사립,4,광주광역시 북구,4.0,광주광역시교육청,광주광역시교육청,F100000001,10000000,N,79600000,복식부기,예산세출,381319000,121741000,289031000,183330000,1340964000,S050000103,4936075000,10564115.1,F100000001,5,일반고등학교,N,광주동신여자고등학교
고,사립,4,광주광역시 서구,4.0,광주광역시교육청,광주광역시교육청,F100000001,500000,N,0,복식부기,예산세출,347672000,157931000,121500000,94689000,1167987000,S050000107,4138536000,10253086.7,F100000001,5,일반고등학교,N,광주서석고등학교
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,1000000,N,0,복식부기,예산세출,383250000,61660000,180359000,166344000,1327669000,S050000108,4058687000,10213171.9,F100000001,5,일반고등학교,N,광주석산고등학교
