SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,1000000,N,1675671000,복식부기,예산세출,581099000,106311000,258700000,214395000,1782528000,S050000088,4259452000,14206649.6,F100000001,5,일반고등학교,N,고려고등학교
,사립,4,광주광역시 서구,,광주광역시교육청,광주광역시교육청,F100000001,10000000,N,805400000,복식부기,예산세출,540098000,129938000,460132000,303900000,1974598000,S050000089,5175899000,11898689.9,F100000001,5,일반고등학교,N,광덕고등학교
,사립,4,광주광역시 광산구,,광주광역시교육청,광주광역시교육청,F100000001,4410000,N,1393162000,복식부기,예산세출,255035000,95598000,3500000,63424000,865754000,S050000092,2195792000,24383375.0,F100000001,5,일반고등학교,N,광일고등학교
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,500000,N,861008000,복식부기,예산세출,448368000,141690000,231582000,276775000,1473803000,S050000093,4643846000,11589056.0,F100000001,5,일반고등학교,N,광주경신여자고등학교
고,사립,4,광주광역시 서구,4.0,광주광역시교육청,광주광역시교육청,F100000001,2000000,N,1898880000,복식부기,예산세출,439602000,119446000,369320000,282628000,2298553000,S050000100,4112640000,16168198.6,F100000001,5,일반고등학교,N,광주대동고등학교
,사립,4,광주광역시 남구,,광주광역시교육청,광주광역시교육청,F100000001,20000,N,25000000,복식부기,예산세출,412068000,68564000,62234000,176700000,1610348000,S050000101,4456776000,11185073.9,F100000001,5,일반고등학교,N,광주동성고등학교
고,사립,4,광주광역시 북구,4.0,광주광역시교육청,광주광역시교육청,F100000001,20000000,N,904347000,복식부기,예산세출,453259000,125308000,371372000,259939000,1892174000,S050000102,4238805000,12637926.6,F100000001,5,일반고등학교,N,광주동신고등학교
고,사립,4,광주광역시 북구,4.0,광주광역시교육청,광주광역시교육청,F100000001,10000000,N,394100000,복식부기,예산세출,428140000,109842000,87104000,286175000,1524872000,S050000103,4711908000,10016102.1,F100000001,5,일반고등학교,N,광주동신여자고등학교
고,사립,4,광주광역시 서구,4.0,광주광역시교육청,광주광역시교육청,F100000001,500000,N,816360000,복식부기,예산세출,388948000,182447000,144274000,142630000,1585443000,S050000107,4248536000,11026634.4,F100000001,5,일반고등학교,N,광주서석고등학교
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,3586000,N,1892200000,복식부기,예산세출,432536000,127244000,245228000,271955000,1496628000,S050000108,4547365000,14066680.2,F100000001,5,일반고등학교,N,광주석산고등학교
,사립,4,광주광역시 남구,,광주광역시교육청,광주광역시교육청,F100000001,11153000,N,1679600000,복식부기,예산세출,530062000,64296000,102476000,196715000,1074916000,S050000109,5953187000,14653056.4,F100000001,5,일반고등학교,N,광주수피아여자고등학교
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,1000000,N,763000000,복식부기,예산세출,465888000,78146000,94078000,214990000,1683774000,S050000110,5616998000,10566201.4,F100000001,5,일반고등학교,N,광주숭일고등학교
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,100000,N,2230300000,복식부기,예산세출,416384000,233400000,125534000,161020000,1327085000,S050000114,3410485000,21078154.7,F100000001,5,특성화고등학교,N,광주여자상업고등학교
,사립,4,광주광역시 남구,,광주광역시교육청,광주광역시교육청,F100000001,1000000,N,35000000,복식부기,예산세출,417441000,45728000,173107000,295900000,1720466000,S050000118,4407624000,10607273.5,F100000001,5,일반고등학교,N,광주인성고등학교
고,사립,4,광주광역시 북구,4.0,광주광역시교육청,광주광역시교육청,F100000001,5000000,N,1665700000,복식부기,예산세출,443980000,143698000,24800000,437447000,1572155000,S050000125,5091324000,12732841.2,F100000001,5,일반고등학교,N,금호중앙여자고등학교
고,사립,4,광주광역시 광산구,4.0,광주광역시교육청,광주광역시교육청,F100000001,5000000,N,650630000,복식부기,예산세출,439227000,559138000,592020000,218002000,2762997000,S050000126,3870788000,13242797.7,F100000001,5,일반고등학교,N,광주진흥고등학교
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,17000000,N,169351000,복식부기,예산세출,475732000,204106000,370577000,390168000,1781126000,S050000128,4773007000,10529043.8,F100000001,5,일반고등학교,N,국제고등학교
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,23110000,N,776200000,복식부기,예산세출,688374000,241885000,65502000,380728000,806586000,S050000129,3613919000,16049401.5,F100000001,5,특성화고등학교,N,금파공업고등학교
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,5000000,N,543900000,복식부기,예산세출,454509000,109399000,377800000,547790000,1721128000,S050000131,4436251000,11641728.7,F100000001,5,일반고등학교,N,금호고등학교
