SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,N,미지정,결산세입,963174443,44243218,0,1021815630,11264221,S050000088,11310374180,F100000001,5,일반고등학교,N,고려고등학교
,사립,4,광주광역시 서구,,광주광역시교육청,광주광역시교육청,F100000001,N,복식부기,결산세입,19522326,81946584,0,1265905630,89103960,S050000089,8651842380,F100000001,5,일반고등학교,N,광덕고등학교
,사립,4,광주광역시 광산구,,광주광역시교육청,광주광역시교육청,F100000001,N,미지정,결산세입,609558427,31312526,0,291268500,54837920,S050000092,7285171480,F100000001,5,일반고등학교,N,광일고등학교
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,N,복식부기,결산세입,3939252,46677325,0,563820730,11799510,S050000093,8089527270,F100000001,5,일반고등학교,N,광주경신여자고등학교
고,사립,4,광주광역시 서구,4.0,광주광역시교육청,광주광역시교육청,F100000001,N,미지정,결산세입,8025880,77215888,0,1225478090,14200000,S050000100,8446195350,F100000001,5,일반고등학교,N,광주대동고등학교
,사립,4,광주광역시 남구,,광주광역시교육청,광주광역시교육청,F100000001,N,미지정,결산세입,292222788,19389802,0,635575610,474824090,S050000101,7454483650,F100000001,5,일반고등학교,N,광주동성고등학교
고,사립,4,광주광역시 북구,4.0,광주광역시교육청,광주광역시교육청,F100000001,N,복식부기,결산세입,5491158,72680247,0,726428160,190206002,S050000102,9859713000,F100000001,5,일반고등학교,N,광주동신고등학교
고,사립,4,광주광역시 북구,4.0,광주광역시교육청,광주광역시교육청,F100000001,N,복식부기,결산세입,18164532,39140057,0,622160810,52000000,S050000103,7756416330,F100000001,5,일반고등학교,N,광주동신여자고등학교
고,사립,4,광주광역시 서구,4.0,광주광역시교육청,광주광역시교육청,F100000001,N,미지정,결산세입,9159394,49736599,0,1143459792,23060000,S050000107,8243243982,F100000001,5,일반고등학교,N,광주서석고등학교
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,N,미지정,결산세입,61351666,37485350,0,650370900,18277200,S050000108,9825331158,F100000001,5,일반고등학교,N,광주석산고등학교
