정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,14112020
,교직원보수,0
,기타 교직원 보수,4422970
,교직원 복지 및 역량강화,9689050
학생복지/교육격차 해소,학생복지/교육격차 해소,564182810
,급식 관리,238529350
,기숙사 관리,0
,보건관리,55589490
,교육격차 해소,0
,학생복지,270063970
기본적 교육활동,기본적 교육활동,187180910
,교과 활동,115639070
,창의적 체험활동,71541840
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,140794700
,방과후학교 운영,116651200
,직업교육,0
,국제교육,0
,독서활동,13643900
,교기육성,157150
,기타 선택적 교육활동,10342450
교육활동 지원,교육활동 지원,225843760
,교무업무 운영,5390030
,생활지도 운영,26501020
,연구학교 운영,14985000
,학습지원실 운영,30126200
,교육여건 개선,148841510
학교 일반운영,학교 일반운영,233764020
,학교기관운영,42802960
,시설 장비 유지,187300560
,학교운영 협력,3660500
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,0
,반환금,0
,예비비,0
세출합계,세출합계,1365878220
