파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
세종특별자치시교육청_공립_중등_예산_세입_2024.csv,20203718000,20000000,4008338000,0,198497000,232517000,중등
세종특별자치시교육청_공립_중등_예산_세입_2022.csv,15823751000,20000000,2774483000,0,80102000,218000000,중등
세종특별자치시교육청_공립_중등_예산_세입_2023.csv,16472753000,20000000,3259303000,0,130751000,231922000,중등
세종특별자치시교육청_공립_초등_예산_세입_2023.csv,45620603000,150289000,17254197000,0,260238000,484883000,초등
세종특별자치시교육청_공립_초등_예산_세입_2022.csv,36452166000,159037000,18677393000,0,167400000,559199000,초등
세종특별자치시교육청_공립_초등_예산_세입_2024.csv,49178507000,205914000,16933623000,0,356444000,539778000,초등
세종특별자치시교육청_공립_고등_예산_세입_2023.csv,21396356000,440000,8101872000,0,205852000,293348000,고등
세종특별자치시교육청_공립_고등_예산_세입_2022.csv,18607953000,0,8038284000,0,161417000,312558000,고등
세종특별자치시교육청_공립_고등_예산_세입_2024.csv,26382662000,820000,9883518000,0,254490000,289600000,고등
중등_합계,52500222000,60000000,10042124000,0,409350000,682439000,중등
초등_합계,131251276000,515240000,52865213000,0,784082000,1583860000,초등
고등_합계,66386971000,1260000,26023674000,0,621759000,895506000,고등
2024_합계,95764887000,226734000,30825479000,0,809431000,1061895000,전체
2022_합계,70883870000,179037000,29490160000,0,408919000,1089757000,전체
2023_합계,83489712000,170729000,28615372000,0,596841000,1010153000,전체
