파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
세종특별자치시교육청_공립_초등_결산_세입_2024.csv,91172192640.0,473602490.0,12030909790.0,0.0,713077865.0,579214573.0,초등,54
세종특별자치시교육청_공립_중등_결산_세입_2024.csv,38740981800.0,138872730.0,3619629360.0,0.0,303959297.0,268686739.0,중등,27
세종특별자치시교육청_공립_초등_결산_세입_2023.csv,67712692030.0,382547070.0,10408742750.0,0.0,378528146.0,645114600.0,초등,53
세종특별자치시교육청_공립_초등_결산_세입_2022.csv,58312854340.0,347100330.0,7765097820.0,0.0,218624904.0,1205371179.0,초등,52
세종특별자치시교육청_공립_중등_결산_세입_2022.csv,27777496990.0,123075990.0,1374273300.0,0.0,153262215.0,467234452.0,중등,27
세종특별자치시교육청_공립_중등_결산_세입_2023.csv,32504054640.0,143011350.0,2054830520.0,0.0,221514548.0,273554786.0,중등,27
세종특별자치시교육청_공립_고등_결산_세입_2024.csv,43472454550.0,288628416.0,7776475390.0,0.0,440626096.0,352370437.0,고등,20
세종특별자치시교육청_공립_고등_결산_세입_2022.csv,29730963830.0,346940456.0,5120376070.0,0.0,198078781.0,680220202.0,고등,20
세종특별자치시교육청_공립_고등_결산_세입_2023.csv,39075279780.0,281704885.0,5597227770.0,0.0,310607917.0,389479850.0,고등,20
초등_평균,72605908841.69812,401878907.7358491,10095079126.10063,0.0,439853405.3836478,805962025.4716982,초등,159
중등_평균,33007511143.333332,134986690.0,2349577726.6666665,0.0,226245353.33333334,336491992.3333333,중등,81
고등_평균,37426232720.0,305757919.0,6164693076.666667,0.0,316437598.0,474023496.3333333,고등,60
전체_평균,54878406238.8,310593811.2,7217716538.366667,0.0,357496069.85333335,612817410.6966667,전체,300
