파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
세종특별자치시교육청_공립_초등_예산_세출_2024.csv,908817000.0,12789954000.0,12319117000.0,20371372000.0,5674407000.0,15092072000.0,16527000.0,42000000.0,194800044.39999998,초등,53
세종특별자치시교육청_공립_초등_예산_세출_2022.csv,823912000.0,10411628000.0,9756225000.0,18444514000.0,4673217000.0,11821652000.0,16000000.0,68047000.0,144195036.40000004,초등,52
세종특별자치시교육청_공립_초등_예산_세출_2023.csv,762042000.0,11675242000.0,11458491000.0,21368714000.0,5327383000.0,13018319000.0,88000000.0,72019000.0,192814688.0,초등,53
세종특별자치시교육청_공립_중등_예산_세출_2023.csv,269639000.0,3971723000.0,5791240000.0,1544458000.0,2230980000.0,6276737000.0,0.0,29952000.0,57514666.300000004,중등,27
세종특별자치시교육청_공립_중등_예산_세출_2022.csv,296783000.0,4044264000.0,5049068000.0,1283383000.0,2385424000.0,5788859000.0,5000000.0,63555000.0,60346007.400000006,중등,27
세종특별자치시교육청_공립_중등_예산_세출_2024.csv,310758000.0,5250981000.0,7738630000.0,1604507000.0,2313749000.0,7310913000.0,107300000.0,26232000.0,69931836.4,중등,27
세종특별자치시교육청_공립_고등_예산_세출_2024.csv,835233000.0,12149458000.0,10995651000.0,2072859000.0,2611272000.0,8094927000.0,19190000.0,32500000.0,79736947.60000001,고등,20
세종특별자치시교육청_공립_고등_예산_세출_2022.csv,720398000.0,8715891000.0,7120557000.0,1683768000.0,2464084000.0,6249880000.0,70730000.0,94904000.0,68259536.10000001,고등,20
세종특별자치시교육청_공립_고등_예산_세출_2023.csv,727839000.0,8847638000.0,8125727000.0,1703306000.0,3666879000.0,6841398000.0,50000000.0,35081000.0,78437688.99999999,고등,20
초등_평균,831638930.3797468,11633291417.72152,11186942556.962025,20071767632.911392,5228494645.56962,13320105234.177216,40328677.215189874,60642094.93670886,177479257.65822786,초등,158
중등_평균,292393333.3333333,4422322666.666667,6192979333.333333,1477449333.3333333,2310051000.0,6458836333.333333,37433333.333333336,39913000.0,62597503.366666675,중등,81
고등_평균,761156666.6666666,9904329000.0,8747311666.666666,1819977666.6666667,2914078333.3333335,7062068333.333333,46640000.0,54161666.666666664,75478057.56666666,고등,60
전체_평균,671412076.9230769,9332869297.658863,9344504849.498327,11371944287.625418,3973448110.3678927,10205573478.26087,40810806.02006689,53726100.33444816,125888976.37692307,전체,299
