SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,충청남도 논산시,,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,26000000,6218000,0,487338000,241677000,S120000128,3268082000,N100000001,13,일반고등학교,N,건양대학교병설건양고등학교,
고,사립,4,충청남도 공주시,4.0,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,20000000,16400000,0,399806000,2500000,S120000133,5218721000,N100000001,13,일반고등학교,N,공주금성여자고등학교,
,사립,4,충청남도 공주시,,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,0,11370000,0,375735000,124803000,S120000137,4700190000,N100000001,13,일반고등학교,N,공주영명고등학교,
,사립,4,충청남도 공주시,,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,12000000,23600000,0,234540000,10000000,S120000138,3390156000,N100000001,13,특성화고등학교,N,공주정보고등학교,
,사립,4,충청남도 홍성군,,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,0,1850000,0,283035000,6000000,S120000139,2540249000,N100000001,13,특성화고등학교,N,한국K-POP고등학교,
,사립,4,충청남도 논산시,,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,8500000,5550000,0,1656563000,30000000,S120000151,6012243000,N100000001,13,일반고등학교,N,논산대건고등학교,
고,사립,4,충청남도 논산시,4.0,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,23000000,3400000,0,246830000,80000000,S120000153,4934344000,N100000001,13,특성화고등학교,N,논산여자상업고등학교,
고,사립,4,충청남도 예산군,4.0,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,3000000,2800000,0,285686000,0,S120000162,2492056000,N100000001,13,일반고등학교,N,대흥고등학교,
,사립,4,충청남도 천안시 동남구,,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,23000000,14700000,0,463353000,5800000,S120000168,6041786000,N100000001,13,일반고등학교,N,복자여자고등학교,
고,사립,4,충청남도 예산군,4.0,충청남도교육청,충청남도교육청,N100000001,N,복식부기,예산세입,6000000,8340000,0,409315000,2135000,S120000175,4384863000,N100000001,13,일반고등학교,N,삽교고등학교,
