FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,5000000,200000,0,20609000,6769000,S120000277,1203572000,N100000001,13,N,경천중학교,중,3.0
사립,3,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,21600000,3900000,0,105045000,2300000,S120000278,2734938000,N100000001,13,N,공주북중학교,,
사립,3,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,11000000,1450000,0,107150000,15000000,S120000280,1775670000,N100000001,13,N,공주영명중학교,,
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,N,복식부기,예산세입,0,1290000,0,90751000,64353000,S120000423,1386835000,N100000001,13,N,건양대학교병설건양중학교,중,3.0
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,N,복식부기,예산세입,0,5062000,0,92078000,2700000,S120000425,2839374000,N100000001,13,N,기민중학교,,
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,N,복식부기,예산세입,8000000,2350000,0,75505000,10000000,S120000427,2317198000,N100000001,13,N,논산대건중학교,,
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,N,복식부기,예산세입,501000,4400000,0,94050000,11000000,S120000432,2832807000,N100000001,13,N,쌘뽈여자중학교,,
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,N,복식부기,예산세입,15000000,1000000,0,140868000,700000,S120000436,1947940000,N100000001,13,N,연무여자중학교,,
사립,3,충청남도 부여군,충청남도부여교육지원청,충청남도교육청,N100000062,N,복식부기,예산세입,8500000,10211000,0,124595000,3315000,S120000505,2646620000,N100000001,13,N,백제중학교,,
사립,3,충청남도 부여군,충청남도부여교육지원청,충청남도교육청,N100000062,N,복식부기,예산세입,6000000,260000,0,172459000,1590000,S120000511,1144107000,N100000001,13,N,외산중학교,,
사립,3,충청남도 부여군,충청남도부여교육지원청,충청남도교육청,N100000062,N,복식부기,예산세입,8800000,2650000,0,17161000,10000000,S120000512,1190103000,N100000001,13,N,용강중학교,중,3.0
사립,3,충청남도 아산시,충청남도아산교육지원청,충청남도교육청,N100000066,N,복식부기,예산세입,10500000,1500000,0,30504000,114900000,S120000580,2291714000,N100000001,13,N,둔포중학교,,
사립,3,충청남도 아산시,충청남도아산교육지원청,충청남도교육청,N100000066,N,복식부기,예산세입,14300000,18100000,0,100620000,175540000,S120000585,5049793000,N100000001,13,N,아산중학교,중,3.0
사립,3,충청남도 아산시,충청남도아산교육지원청,충청남도교육청,N100000066,N,복식부기,예산세입,0,4000000,0,159800000,4600000,S120000590,5009878000,N100000001,13,N,한올중학교,,
