SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,충청남도 논산시,,충청남도교육청,충청남도교육청,N100000001,0,N,20000000,복식부기,예산세출,225706000,94821000,71400000,208748000,1101336000,S120000128,2307304000,17001329.1,N100000001,13,일반고등학교,N,건양대학교병설건양고등학교,
고,사립,4,충청남도 공주시,4.0,충청남도교육청,충청남도교육청,N100000001,10000000,N,30000000,복식부기,예산세출,400333000,176742000,72630000,182773000,979915000,S120000133,3805034000,13342988.2,N100000001,13,일반고등학교,N,공주금성여자고등학교,
,사립,4,충청남도 공주시,,충청남도교육청,충청남도교육청,N100000001,5300000,N,30000000,복식부기,예산세출,350933000,100694000,187620000,324470000,922676000,S120000137,3290405000,14807096.6,N100000001,13,일반고등학교,N,공주영명고등학교,
,사립,4,충청남도 공주시,,충청남도교육청,충청남도교육청,N100000001,10000000,N,40000000,복식부기,예산세출,298270000,204630000,104020000,109010000,583586000,S120000138,2320780000,18443698.5,N100000001,13,특성화고등학교,N,공주정보고등학교,
,사립,4,충청남도 홍성군,,충청남도교육청,충청남도교육청,N100000001,2833000,N,0,복식부기,예산세출,189123000,71147000,273338000,158718000,488949000,S120000139,1647026000,24197726.5,N100000001,13,특성화고등학교,N,한국K-POP고등학교,
,사립,4,충청남도 논산시,,충청남도교육청,충청남도교육청,N100000001,5100000,N,30000000,복식부기,예산세출,454346000,120270000,50644000,339478000,2542094000,S120000151,4170924000,15708464.4,N100000001,13,일반고등학교,N,논산대건고등학교,
고,사립,4,충청남도 논산시,4.0,충청남도교육청,충청남도교육청,N100000001,11000000,N,35870000,복식부기,예산세출,329599000,95981000,287431000,192143000,816191000,S120000153,3519359000,13386263.3,N100000001,13,특성화고등학교,N,논산여자상업고등학교,
고,사립,4,충청남도 예산군,4.0,충청남도교육청,충청남도교육청,N100000001,3100000,N,3000000,복식부기,예산세출,155757000,89407000,20000000,197750000,588333000,S120000162,1726195000,19465328.7,N100000001,13,일반고등학교,N,대흥고등학교,
,사립,4,충청남도 천안시 동남구,,충청남도교육청,충청남도교육청,N100000001,4000000,N,25000000,복식부기,예산세출,352967000,132306000,102800000,424695000,1412103000,S120000168,4094768000,10579384.5,N100000001,13,일반고등학교,N,복자여자고등학교,
고,사립,4,충청남도 예산군,4.0,충청남도교육청,충청남도교육청,N100000001,3500000,N,19822000,복식부기,예산세출,237850000,136600000,184241000,338174000,712945000,S120000175,3177521000,14666625.0,N100000001,13,일반고등학교,N,삽교고등학교,
,사립,4,충청남도 서산시,,충청남도교육청,충청남도교육청,N100000001,5100000,N,0,복식부기,예산세출,519466000,260097000,241227000,564436000,1554458000,S120000176,4975824000,11003533.9,N100000001,13,일반고등학교,N,서령고등학교,
,사립,4,충청남도 당진시,,충청남도교육청,충청남도교육청,N100000001,5000000,N,0,복식부기,예산세출,189693000,169229000,118108000,130108000,657143000,S120000181,2545155000,14900140.6,N100000001,13,일반고등학교,N,서야고등학교,
,사립,4,충청남도 서산시,,충청남도교육청,충청남도교육청,N100000001,15000000,N,22000000,복식부기,예산세출,442559000,119872000,53020000,406235000,907830000,S120000182,3364140000,11269885.8,N100000001,13,일반고등학교,N,서일고등학교,
,사립,4,충청남도 서천군,,충청남도교육청,충청남도교육청,N100000001,2000000,N,0,복식부기,예산세출,267742000,50129000,124980000,57050000,601769000,S120000186,1954228000,18993155.3,N100000001,13,특성화고등학교,N,서천여자정보고등학교,
