SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,충청남도 논산시,,충청남도교육청,충청남도교육청,N100000001,0,N,682066380,복식부기,결산세출,175060330,366080200,89620930,136272660,993416690,S120000128,2639297680,20491189.0,N100000001,13,일반고등학교,N,건양대학교병설건양고등학교
고,사립,4,충청남도 공주시,4.0,충청남도교육청,충청남도교육청,N100000001,10746710,N,365045690,미지정,결산세출,465123330,310483950,151726820,179678480,970599320,S120000133,3684860850,13286288.2,N100000001,13,일반고등학교,N,공주금성여자고등학교
,사립,4,충청남도 공주시,,충청남도교육청,충청남도교육청,N100000001,5208160,N,2273094120,복식부기,결산세출,335738300,543021510,364614090,371401550,953738890,S120000137,3495299220,21667833.4,N100000001,13,일반고등학교,N,공주영명고등학교
,사립,4,충청남도 공주시,,충청남도교육청,충청남도교육청,N100000001,24286480,N,1114667820,미지정,결산세출,295553580,628673840,726334000,364794940,480309280,S120000138,2209335890,29219779.2,N100000001,13,특성화고등학교,N,공주정보고등학교
,사립,4,충청남도 홍성군,,충청남도교육청,충청남도교육청,N100000001,12752830,N,6724259950,미지정,결산세출,255930550,149611750,749172120,913735660,510942020,S120000139,1687883870,89465762.2,N100000001,13,특성화고등학교,N,한국K-POP고등학교
,사립,4,충청남도 논산시,,충청남도교육청,충청남도교육청,N100000001,9795530,N,1789709300,복식부기,결산세출,476189950,397780090,178136140,563320870,2405299180,S120000151,3871231420,18530521.0,N100000001,13,일반고등학교,N,논산대건고등학교
고,사립,4,충청남도 논산시,4.0,충청남도교육청,충청남도교육청,N100000001,5195620,N,982436160,복식부기,결산세출,379541160,1122983140,682030840,237082200,783774170,S120000153,3710553390,20475639.1,N100000001,13,특성화고등학교,N,논산여자상업고등학교
고,사립,4,충청남도 예산군,4.0,충청남도교육청,충청남도교육청,N100000001,2978130,N,424310850,미지정,결산세출,166507170,129021730,127362360,190666990,647106060,S120000162,1723225470,24718686.7,N100000001,13,일반고등학교,N,대흥고등학교
,사립,4,충청남도 천안시 동남구,,충청남도교육청,충청남도교육청,N100000001,2306630,N,92423160,미지정,결산세출,293072670,461019800,221778530,179916310,1317675410,S120000168,3848188500,8612592.0,N100000001,13,일반고등학교,N,복자여자고등학교
고,사립,4,충청남도 예산군,4.0,충청남도교육청,충청남도교육청,N100000001,1419990,N,186148500,복식부기,결산세출,231510690,268816300,324294160,339987110,695453690,S120000175,3393695420,16439050.9,N100000001,13,일반고등학교,N,삽교고등학교
,사립,4,충청남도 서산시,,충청남도교육청,충청남도교육청,N100000001,1057960,N,1058439510,복식부기,결산세출,613328470,648626660,323938290,199079040,1595325530,S120000176,4570614400,12690718.1,N100000001,13,일반고등학교,N,서령고등학교
