FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,7484000,N,0,복식부기,예산세출,207750000,59810000,7300000,41640000,166381000,S120000277,927197000,33751476.2,N100000001,13,N,경천중학교,중,3.0
사립,3,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,10883000,N,0,복식부기,예산세출,178938000,96010000,18900000,143664000,385587000,S120000278,1826328000,12548632.1,N100000001,13,N,공주북중학교,,
사립,3,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,5500000,N,0,복식부기,예산세출,210904000,72046000,8401000,132130000,131518000,S120000280,1367365000,14495218.0,N100000001,13,N,공주영명중학교,,
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,0,N,0,복식부기,예산세출,120642000,30600000,39500000,88220000,157267000,S120000423,985313000,16153886.4,N100000001,13,N,건양대학교병설건양중학교,중,3.0
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,2800000,N,3000000,복식부기,예산세출,175187000,98151000,81650000,149678000,369321000,S120000425,1776016000,10414913.7,N100000001,13,N,기민중학교,중,3.0
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,6000000,N,14000000,복식부기,예산세출,215653000,39836000,15300000,192634000,212251000,S120000427,1952380000,8916006.7,N100000001,13,N,논산대건중학교,,
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,1001000,N,0,복식부기,예산세출,195358000,74361000,20200000,231985000,303871000,S120000432,2070734000,9407500.0,N100000001,13,N,쌘뽈여자중학교,,
사립,3,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,5000000,N,0,복식부기,예산세출,120816000,45606000,33000000,134690000,146990000,S120000436,1307685000,13693030.5,N100000001,13,N,연무여자중학교,,
사립,3,충청남도 부여군,충청남도부여교육지원청,충청남도교육청,N100000062,2000000,N,31500000,복식부기,예산세출,287481000,43899000,59380000,148637000,442313000,S120000505,2044911000,11591367.4,N100000001,13,N,백제중학교,,
사립,3,충청남도 부여군,충청남도부여교육지원청,충청남도교육청,N100000062,2500000,N,0,복식부기,예산세출,118829000,30270000,220730000,32530000,110626000,S120000511,828039000,40712848.5,N100000001,13,N,외산중학교,,
사립,3,충청남도 부여군,충청남도부여교육지원청,충청남도교육청,N100000062,3000000,N,0,복식부기,예산세출,138831000,80352000,31892000,70510000,173481000,S120000512,805684000,35236486.5,N100000001,13,N,용강중학교,중,3.0
