SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,충청남도 서산시,,충청남도교육청,충청남도교육청,N100000001,5100000,N,0,복식부기,예산세출,565959000,265238000,224565000,608233000,1594457000,S120000176,4560724000,9967230.6,N100000001,13,일반고등학교,N,서령고등학교
,사립,4,충청남도 당진시,,충청남도교육청,충청남도교육청,N100000001,4000000,N,0,복식부기,예산세출,251731000,163543000,120085000,170185000,766851000,S120000181,2574752000,15521636.0,N100000001,13,일반고등학교,N,서야고등학교
,사립,4,충청남도 서산시,,충청남도교육청,충청남도교육청,N100000001,115000000,N,0,복식부기,예산세출,520640000,134055000,50210000,425833000,991053000,S120000182,3385340000,11132932.7,N100000001,13,일반고등학교,N,서일고등학교
,사립,4,충청남도 서천군,,충청남도교육청,충청남도교육청,N100000001,3016000,N,0,복식부기,예산세출,215366000,55450000,123966000,55620000,719133000,S120000186,1928965000,20139714.3,N100000001,13,특성화고등학교,N,서천여자정보고등학교
고,사립,4,충청남도 홍성군,4.0,충청남도교육청,충청남도교육청,N100000001,3000000,N,60000000,복식부기,예산세출,241339000,242796000,9900000,54450000,1077140000,S120000187,2154848000,21117983.5,N100000001,13,일반고등학교,N,서해삼육고등학교
고,사립,4,충청남도 당진시,4.0,충청남도교육청,충청남도교육청,N100000001,1000000,N,50000000,복식부기,예산세출,306436000,99384000,16000000,449702000,867327000,S120000190,3212601000,9145246.8,N100000001,13,일반고등학교,N,송악고등학교
고,사립,4,충청남도 당진시,4.0,충청남도교육청,충청남도교육청,N100000001,5000000,N,0,복식부기,예산세출,349662000,333733000,433730000,170200000,1716729000,S120000191,3435968000,10023362.4,N100000001,13,일반고등학교,N,신평고등학교
고,사립,4,충청남도 논산시,4.0,충청남도교육청,충청남도교육청,N100000001,5100000,N,0,복식부기,예산세출,252313000,181287000,100922000,250930000,1473350000,S120000193,3007565000,14562063.5,N100000001,13,일반고등학교,N,쌘뽈여자고등학교
,사립,4,충청남도 아산시,,충청남도교육청,충청남도교육청,N100000001,4000000,N,0,복식부기,예산세출,444225000,217227000,205947000,1110241000,2256206000,S120000194,5773506000,10278595.5,N100000001,13,일반고등학교,N,아산고등학교
,사립,4,충청남도 논산시,,충청남도교육청,충청남도교육청,N100000001,15000000,N,0,복식부기,예산세출,392243000,145868000,103920000,302343000,1300622000,S120000197,3538165000,15755872.3,N100000001,13,일반고등학교,N,연무고등학교
,사립,4,충청남도 예산군,,충청남도교육청,충청남도교육청,N100000001,70000000,N,0,복식부기,예산세출,536795000,197459000,302725000,463203000,1595266000,S120000206,4209187000,13556314.3,N100000001,13,일반고등학교,N,예산고등학교
,사립,4,충청남도 예산군,,충청남도교육청,충청남도교육청,N100000001,3000000,N,638000,복식부기,예산세출,350138000,94631000,199633000,203021000,839560000,S120000209,3289761000,15046471.3,N100000001,13,특성화고등학교,N,예산예화여자고등학교
고,사립,4,충청남도 아산시,4.0,충청남도교육청,충청남도교육청,N100000001,7500000,N,0,복식부기,예산세출,653384000,164004000,392764000,506898000,2265420000,S120000217,5051780000,9764308.9,N100000001,13,일반고등학교,N,한올고등학교
,사립,4,충청남도 서천군,,충청남도교육청,충청남도교육청,N100000001,7500000,N,0,복식부기,예산세출,269219000,90263000,37150000,206480000,559674000,S120000226,2061697000,17758148.4,N100000001,13,일반고등학교,N,장항고등학교
고,사립,4,충청남도 천안시 서북구,4.0,충청남도교육청,충청남도교육청,N100000001,6000000,N,0,복식부기,예산세출,610657000,115652000,405646000,391816000,1088808000,S120000237,5985368000,10279506.6,N100000001,13,특성화고등학교,N,천안상업고등학교
,사립,4,충청남도 천안시 동남구,,충청남도교육청,충청남도교육청,N100000001,3000000,N,40000000,복식부기,예산세출,759952000,133068000,135043000,304940000,2245601000,S120000238,5388393000,8499997.2,N100000001,13,일반고등학교,N,천안고등학교
고,사립,4,충청남도 천안시 동남구,4.0,충청남도교육청,충청남도교육청,N100000001,0,N,0,복식부기,예산세출,1371457000,372099000,1464208000,967013000,5966441000,S120000241,7911822000,18688447.2,N100000001,13,자율고등학교,N,북일고등학교
,사립,4,충청남도 천안시 동남구,,충청남도교육청,충청남도교육청,N100000001,501000,N,0,복식부기,예산세출,1007668000,123898000,354715000,417822000,1961004000,S120000242,4792678000,12676846.3,N100000001,13,일반고등학교,N,북일여자고등학교
고,사립,4,충청남도 천안시 동남구,4.0,충청남도교육청,충청남도교육청,N100000001,10000000,N,40000000,복식부기,예산세출,562784000,134405000,209580000,486298000,1563347000,S120000245,5245861000,11839705.9,N100000001,13,특성화고등학교,N,천안여자상업고등학교
고,사립,4,충청남도 태안군,4.0,충청남도교육청,충청남도교육청,N100000001,4000000,N,0,복식부기,예산세출,602627000,122454000,85726000,877568000,988272000,S120000260,4045465000,15715215.0,N100000001,13,일반고등학교,N,태안여자고등학교
고,사립,4,충청남도 공주시,4.0,충청남도교육청,충청남도교육청,N100000001,3000000,N,0,복식부기,예산세출,399576000,102205000,72520000,543906000,3491272000,S120000264,3026115000,20101563.2,N100000001,13,일반고등학교,N,한일고등학교
,사립,4,충청남도 당진시,,충청남도교육청,충청남도교육청,N100000001,8396000,N,1373435000,복식부기,예산세출,608702000,171344000,63090000,254000000,1170519000,S120000269,4991005000,9221441.8,N100000001,13,일반고등학교,N,호서고등학교
,사립,4,충청남도 홍성군,,충청남도교육청,충청남도교육청,N100000001,7000000,N,171300000,복식부기,예산세출,401993000,121842000,178424000,333501000,1818766000,S120000276,4136881000,12319084.2,N100000001,13,일반고등학교,N,홍주고등학교
,사립,4,충청남도 천안시 동남구,,충청남도교육청,충청남도교육청,N100000001,0,N,21900000,복식부기,예산세출,125133000,37979000,10400000,19950000,321915000,S120002527,1167248000,170452500.0,N100000001,13,특성화고등학교,N,한마음고등학교
고,사립,4,충청남도 서천군,4.0,충청남도교육청,충청남도교육청,N100000001,2000000,N,0,복식부기,예산세출,186157000,87432000,128918000,105122000,807712000,S120002528,1442647000,22999900.0,N100000001,13,특성화고등학교,N,비전고등학교
,사립,4,충청남도 아산시,,충청남도교육청,충청남도교육청,N100000001,0,N,574800000,복식부기,예산세출,2498024000,1125348000,476498000,701896000,4640356000,S120002870,10160535000,18359833.5,N100000001,13,자율고등학교,N,충남삼성고등학교
