파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
인천광역시교육청_사립_초등_예산_세출_2024.csv,10538157000.0,2306406000.0,3202985000.0,2908711000.0,1214056000.0,1769504000.0,1270000000.0,2243022000.0,63923151.4,초등
인천광역시교육청_사립_초등_예산_세출_2022.csv,8722385000.0,1921956000.0,2321997000.0,1386694000.0,1080346000.0,1412430000.0,360000000.0,1601805000.0,52508646.599999994,초등
인천광역시교육청_사립_초등_예산_세출_2023.csv,9682001000.0,2300953000.0,2774969000.0,2322438000.0,1169656000.0,1510102000.0,850000000.0,1647681000.0,58718528.6,초등
인천광역시교육청_사립_고등_예산_세출_2024.csv,163302117000.0,19497317000.0,12636728000.0,3015080000.0,6369049000.0,18181272000.0,1423250000.0,237512000.0,411764676.6,고등
인천광역시교육청_사립_중등_예산_세출_2024.csv,26184553000.0,2121311000.0,1494814000.0,1348077000.0,732271000.0,2683665000.0,139586000.0,42551000.0,139475089.3,중등
인천광역시교육청_사립_고등_예산_세출_2022.csv,157352849000.0,20004411000.0,6234275000.0,3336538000.0,3987555000.0,13896401000.0,285081000.0,326266000.0,385448324.4,고등
인천광역시교육청_사립_고등_예산_세출_2023.csv,157735439000.0,17403901000.0,7539251000.0,3205771000.0,4233219000.0,15345669000.0,486711000.0,250361000.0,391860888.40000004,고등
인천광역시교육청_사립_중등_예산_세출_2023.csv,25287598000.0,2291422000.0,1153512000.0,583304000.0,769427000.0,2460947000.0,513466000.0,54332000.0,135792010.29999998,중등
인천광역시교육청_사립_중등_예산_세출_2022.csv,24906634000.0,1983471000.0,793645000.0,1078125000.0,758179000.0,2318851000.0,5000000.0,63282000.0,115845289.5,중등
초등_합계,28942543000.0,6529315000.0,8299951000.0,6617843000.0,3464058000.0,4692036000.0,2480000000.0,5492508000.0,175150326.6,초등
고등_합계,478390405000.0,56905629000.0,26410254000.0,9557389000.0,14589823000.0,47423342000.0,2195042000.0,814139000.0,1189073889.4,고등
중등_합계,76378785000.0,6396204000.0,3441971000.0,3009506000.0,2259877000.0,7463463000.0,658052000.0,160165000.0,391112389.1,중등
2024_합계,200024827000.0,23925034000.0,17334527000.0,7271868000.0,8315376000.0,22634441000.0,2832836000.0,2523085000.0,615162917.3,전체
2022_합계,190981868000.0,23909838000.0,9349917000.0,5801357000.0,5826080000.0,17627682000.0,650081000.0,1991353000.0,553802260.5,전체
2023_합계,192705038000.0,21996276000.0,11467732000.0,6111513000.0,6172302000.0,19316718000.0,1850177000.0,1952374000.0,586371427.3000001,전체
