파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
인천광역시교육청_사립_고등_결산_세출_2024.csv,164932505608.0,44670905396.0,22591989048.0,11955502963.0,23329623213.0,17355773795.0,22078749889.0,1929935860.0,606742975.7,고등,33
인천광역시교육청_사립_고등_결산_세출_2023.csv,162983396535.0,40974270765.0,15999171816.0,11934331582.0,24872649276.0,15581661766.0,14075095890.0,1691340160.0,562760692.5999999,고등,33
인천광역시교육청_사립_고등_결산_세출_2022.csv,164242104230.0,37868605131.0,10438121617.0,9548265418.0,13028001119.0,13190022739.0,13035850656.0,1668306270.0,499661798.7,고등,33
인천광역시교육청_사립_중등_결산_세출_2023.csv,26138662300.0,5243298720.0,2540279200.0,1964557900.0,4396795301.0,2564595890.0,1812845860.0,199473190.0,161262088.4,중등,10
인천광역시교육청_사립_중등_결산_세출_2022.csv,25511696660.0,4479188580.0,1731282619.0,2013952110.0,2339255920.0,2177097013.0,2970114700.0,389695210.0,146289541.7,중등,10
인천광역시교육청_사립_중등_결산_세출_2024.csv,26289086340.0,5339744450.0,3395899390.0,2102382570.0,3899861538.0,2916363220.0,2590407250.0,302533410.0,189214184.1,중등,10
인천광역시교육청_사립_초등_결산_세출_2024.csv,8426744242.0,5274435340.0,3621172323.0,2927023810.0,2228182191.0,1477100945.0,3777064430.0,33165390.0,70003937.69999999,초등,5
인천광역시교육청_사립_초등_결산_세출_2022.csv,7648281676.0,4034566115.0,1947608216.0,1891227290.0,1187712662.0,1018499410.0,928409600.0,71576680.0,54929984.300000004,초등,5
인천광역시교육청_사립_초등_결산_세출_2023.csv,8253538655.0,4484828320.0,3080768341.0,2444786745.0,1942120761.0,1195458203.0,1688597740.0,91137490.0,61990804.7,초등,5
고등_평균,164052668791.0,41171260430.666664,16343094160.333334,11146033321.0,20410091202.666668,15375819433.333334,16396565478.333334,1763194096.6666667,556388488.9999999,고등,99
중등_평균,25979815100.0,5020743916.666667,2555820403.0,2026964193.3333333,3545304253.0,2552685374.3333335,2457789270.0,297233936.6666667,165588604.73333332,중등,30
초등_평균,8109521524.333333,4597943258.333333,2883182960.0,2421012615.0,1786005204.6666667,1230352852.6666667,2131357256.6666667,65293186.666666664,62308242.233333334,초등,15
전체_평균,119043413098.43056,29830182284.79861,12068671377.520834,8337370929.194445,14956584963.36111,11230847068.88889,12006694578.506945,1280921051.875,423505154.0729166,전체,144
