파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
인천광역시교육청_사립_초등_예산_세입_2023.csv,0,36000000,18716709000,0,94447000,3410644000,초등
인천광역시교육청_사립_초등_예산_세입_2022.csv,0,9000000,16328503000,0,75554000,2394556000,초등
인천광역시교육청_사립_초등_예산_세입_2024.csv,0,72000000,20833183000,0,155800000,4391858000,초등
인천광역시교육청_사립_중등_예산_세입_2022.csv,30200077000,362916000,1073416000,0,30542000,240236000,중등
인천광역시교육청_사립_중등_예산_세입_2023.csv,31604936000,395350000,876279000,0,62360000,175083000,중등
인천광역시교육청_사립_고등_예산_세입_2023.csv,167925282000,8443347000,27387149000,0,1084082000,1360462000,고등
인천광역시교육청_사립_고등_예산_세입_2022.csv,167392951000,8149207000,28111515000,0,770543000,999160000,고등
인천광역시교육청_사립_중등_예산_세입_2024.csv,32398438000,487463000,1622336000,0,79008000,159583000,중등
인천광역시교육청_사립_고등_예산_세입_2024.csv,184530532000,7483573000,29847049000,0,1394027000,1407144000,고등
초등_합계,0,117000000,55878395000,0,325801000,10197058000,초등
중등_합계,94203451000,1245729000,3572031000,0,171910000,574902000,중등
고등_합계,519848765000,24076127000,85345713000,0,3248652000,3766766000,고등
2023_합계,199530218000,8874697000,46980137000,0,1240889000,4946189000,전체
2022_합계,197593028000,8521123000,45513434000,0,876639000,3633952000,전체
2024_합계,216928970000,8043036000,52302568000,0,1628835000,5958585000,전체
