SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,12704630,N,0,복식부기,결산세출,356041950,354561420,109058340,261804610,986507250,S060000249,59675910,3430054.7,G100000001,6,N,대전가양중학교,
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,7787830,N,0,복식부기,결산세출,306815570,234372960,122381370,160131230,872576110,S060000250,43981690,3034803.4,G100000001,6,N,대전가오중학교,
중,공립,3,대전광역시 중구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,173940,N,0,복식부기,결산세출,216841070,186182450,18728870,152167460,342902090,S060000251,28066560,7269711.1,G100000001,6,N,대전대문중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,5970,N,0,복식부기,결산세출,279375790,239177340,103042510,213110380,447361830,S060000252,44965230,5103996.3,G100000001,6,N,대전대화중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,13916120,N,0,복식부기,결산세출,285654290,344750660,203873340,360240180,1106073640,S060000255,68161270,3078384.4,G100000001,6,N,대전매봉중학교,
,공립,3,대전광역시 중구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,231850,N,0,미지정,결산세출,317529670,254820010,87936430,185762580,485079910,S060000256,31529030,6111612.0,G100000001,6,N,대전문화여자중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,6719770,N,0,복식부기,결산세출,316518450,365452180,131400140,235559170,794635070,S060000257,48343250,3874751.1,G100000001,6,N,대전법동중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,11229530,N,0,미지정,결산세출,344268590,361399700,157033500,463552560,1128522420,S060000258,79360420,3579981.3,G100000001,6,N,대전송촌중학교,
중,공립,3,대전광역시 중구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,6107830,N,0,미지정,결산세출,352739200,247525420,29196270,325212730,923107830,S060000259,55837350,3592086.4,G100000001,6,N,대전여자중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,448990,N,510000,복식부기,결산세출,243562220,205639240,157236210,152635700,362742410,S060000260,39185650,9683003.5,G100000001,6,N,오정중학교,
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,3264150,N,0,복식부기,결산세출,294947270,300929950,141906680,224220780,623600640,S060000261,39465100,4561161.3,G100000001,6,N,대전용운중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,6481420,N,0,복식부기,결산세출,314344860,358912810,147830760,222398140,786458580,S060000262,42004570,4146647.1,G100000001,6,N,대전용전중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,1856930,N,1575000,미지정,결산세출,252403060,115771390,32515480,264507810,479134820,S060000263,35393870,6878827.7,G100000001,6,N,중리중학교,
,공립,3,대전광역시 중구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,1929990,N,0,복식부기,결산세출,327019170,197037700,248416260,279622420,711462600,S060000266,52591510,4981040.1,G100000001,6,N,대전중학교,
,공립,3,대전광역시 중구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,7994330,N,0,복식부기,결산세출,294094270,384130710,100574390,252208150,710643980,S060000267,55905780,3458911.1,G100000001,6,N,대전태평중학교,
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,2463100,N,0,복식부기,결산세출,260059660,323262910,34909810,178403500,475106190,S060000268,38771150,5089055.5,G100000001,6,N,동대전중학교,
,공립,3,대전광역시 동구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,1570,N,2925000,복식부기,결산세출,303079340,163944720,163989860,289896690,320153130,S060000270,34196550,11515196.9,G100000001,6,N,동신중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,457580,N,0,복식부기,결산세출,262364640,217273910,123863700,172319040,530334380,S060000273,34576500,5908324.9,G100000001,6,N,신탄중앙중학교,
,공립,3,대전광역시 중구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,4434620,N,0,복식부기,결산세출,506262880,321131210,155510870,351886620,1501293050,S060000276,87594870,2862281.6,G100000001,6,N,충남여자중학교,
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,13394230,N,4191000,미지정,결산세출,331817460,390420160,577335730,310053990,1252784420,S060000277,70489370,3520866.8,G100000001,6,N,충남중학교,
,공립,3,대전광역시 동구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,4839450,N,0,복식부기,결산세출,297912850,277021160,203778750,245292350,700085340,S060000278,45912350,4707804.4,G100000001,6,N,한밭여자중학교,
,공립,3,대전광역시 동구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,691230,N,0,복식부기,결산세출,319858490,182963930,471387710,203165970,329930320,S060000279,36210710,12976540.8,G100000001,6,N,한밭중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,230,N,0,미지정,결산세출,243077090,169814500,34191900,129413590,408258300,S060000281,24699040,7210390.4,G100000001,6,N,회덕중학교,
중,공립,3,대전광역시 서구,3.0,대전광역시서부교육지원청,대전광역시교육청,G100000138,700,N,3090000,복식부기,결산세출,222798010,261743450,78276350,139564700,401808660,S060000447,32428500,6512630.7,G100000001,6,N,가수원중학교,
중,공립,3,대전광역시 서구,3.0,대전광역시서부교육지원청,대전광역시교육청,G100000138,1170,N,0,복식부기,결산세출,284088500,194457470,81414050,193976990,294625720,S060000448,45592930,11893009.0,G100000001,6,N,갈마중학교,
,공립,3,대전광역시 서구,,대전광역시서부교육지원청,대전광역시교육청,G100000138,225690,N,0,복식부기,결산세출,233777390,156833650,31251370,116569760,84109800,S060000449,24045860,18480386.3,G100000001,6,N,기성중학교,
