FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,강원특별자치도 동해시,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,91130000,N,0,복식부기,예산세출,179569000,49556000,49214000,148773000,334437000,S100000768,2333083000,9509737.3,K100000001,11,N,동해광희중학교,,
사립,3,강원특별자치도 동해시,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,15000000,N,0,복식부기,예산세출,93196000,52085000,47851000,34539000,122801000,S100000769,753233000,15117635.1,K100000001,11,N,동해삼육중학교,,
사립,3,강원특별자치도 삼척시,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,300000,N,36767000,복식부기,예산세출,149780000,29020000,59200000,74640000,43984000,S100000835,2000547000,7748343.0,K100000001,11,N,삼일중학교,중,3.0
사립,3,강원특별자치도 영월군,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,0,N,45000000,복식부기,예산세출,112514000,46257000,20228000,97039000,52072000,S100001146,2027193000,11269028.2,K100000001,11,N,석정여자중학교,중,3.0
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,5000000,N,0,복식부기,예산세출,145635000,22261000,16200000,18698000,26116000,S100001297,810545000,29841571.4,K100000001,11,N,귀래중학교,중,3.0
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,1000000,N,180000000,복식부기,예산세출,268830000,95377000,38120000,316355000,509628000,S100001299,3657761000,8473362.9,K100000001,11,N,원주대성중학교,중,3.0
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,0,N,0,복식부기,예산세출,190839000,32420000,40560000,69693000,156414000,S100001304,2725072000,13451874.5,K100000001,11,N,상지여자중학교,중,3.0
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,5000000,N,50000000,복식부기,예산세출,134758000,73794000,19750000,233994000,183532000,S100001308,2158911000,8613671.7,K100000001,11,N,원주삼육중학교,,
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,9501000,N,58000000,복식부기,예산세출,137309000,84432000,17450000,126455000,173585000,S100001312,2004996000,10202062.5,K100000001,11,N,육민관중학교,,
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,1500000,N,0,복식부기,예산세출,231334000,37940000,39382000,99310000,177757000,S100001315,3102462000,9065565.1,K100000001,11,N,진광중학교,중,3.0
사립,3,강원특별자치도 정선군,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,10000000,N,3800000,복식부기,예산세출,122572000,20385000,13130000,47999000,62638000,S100001571,921298000,40060733.3,K100000001,11,N,문곡중학교,,
사립,3,강원특별자치도 춘천시,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,0,N,67000000,복식부기,예산세출,196554000,168360000,151068000,148108000,463989000,S100001798,2798629000,7665466.4,K100000001,11,N,강원중학교,,
사립,3,강원특별자치도 춘천시,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,0,N,13272000,복식부기,예산세출,307528000,17477000,45383000,117502000,345050000,S100001810,2983869000,11365225.5,K100000001,11,N,유봉여자중학교,,
사립,3,강원특별자치도 홍천군,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,10600000,N,53000000,복식부기,예산세출,94977000,22270000,54588000,218412000,257315000,S100002153,834735000,25342573.8,K100000001,11,N,팔렬중학교,중,3.0
사립,3,강원특별자치도 횡성군,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,0,N,54718000,복식부기,예산세출,177679000,26289000,32231000,119035000,70403000,S100002402,2168825000,10268139.5,K100000001,11,N,대동여자중학교,,
