SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,41005000,복식부기,예산세출,286343000,27236000,69730000,242312000,586926000,S100000356,4083187000,10184616.4,K100000001,11,일반고등학교,N,강릉명륜고등학교,
,사립,4,강원특별자치도 강릉시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,5000,N,17000000,복식부기,예산세출,425945000,39746000,197048000,226257000,672351000,S100000357,4852011000,9954122.3,K100000001,11,일반고등학교,N,강릉문성고등학교,
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,85000000,복식부기,예산세출,367734000,236561000,326100000,133676000,1350089000,S100000364,4309989000,11217708.4,K100000001,11,일반고등학교,N,강원고등학교,
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,2000000,N,0,복식부기,예산세출,411864000,29974000,32858000,333203000,694809000,S100000371,5052135000,9919580.9,K100000001,11,일반고등학교,N,강일여자고등학교,
고,사립,4,강원특별자치도 평창군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,108888000,N,3935815000,복식부기,예산세출,244874000,104964000,153938000,62715000,173420000,S100000387,1832395000,87065907.9,K100000001,11,일반고등학교,N,상지대관령고등학교,
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,18000000,N,1000,복식부기,예산세출,493188000,198648000,200612000,320319000,967438000,S100000389,5466202000,8912102.3,K100000001,11,일반고등학교,N,대성고등학교,
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,86396000,N,0,복식부기,예산세출,297977000,66577000,105599000,308773000,753389000,S100000400,5155300000,11159820.4,K100000001,11,일반고등학교,N,동해광희고등학교,
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,50000000,N,0,복식부기,예산세출,145065000,29250000,18800000,43600000,487897000,S100000401,1472110000,24158301.1,K100000001,11,일반고등학교,N,동해삼육고등학교,
,사립,4,강원특별자치도 횡성군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,1056000000,복식부기,예산세출,1121240000,1108976000,355244000,2235146000,3549230000,S100000414,9049259000,40783874.2,K100000001,11,자율고등학교,N,민족사관고등학교,
고,사립,4,강원특별자치도 삼척시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,3000000,N,50223000,복식부기,예산세출,160581000,19208000,74327000,118189000,132380000,S100000425,2005148000,11703452.1,K100000001,11,일반고등학교,N,삼일고등학교,
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,417913000,128427000,29200000,250651000,396667000,S100000430,5517097000,7294323.6,K100000001,11,일반고등학교,N,상지여자고등학교,
고,사립,4,강원특별자치도 영월군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,48385000,복식부기,예산세출,250441000,32640000,37335000,138139000,242011000,S100000435,3295330000,18810609.3,K100000001,11,일반고등학교,N,석정여자고등학교,
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,352942000,73718000,54170000,166006000,604953000,S100000436,3789322000,8291301.0,K100000001,11,일반고등학교,N,성수고등학교,
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,325628000,42958000,19900000,134307000,1027421000,S100000440,3060929000,9748716.7,K100000001,11,일반고등학교,N,성수여자고등학교,
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,73000000,복식부기,예산세출,231095000,57309000,56883000,122607000,745276000,S100000470,2591158000,11678698.8,K100000001,11,일반고등학교,N,원주삼육고등학교,
고,사립,4,강원특별자치도 춘천시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,389223000,121485000,194474000,342493000,878563000,S100000476,4699931000,9534056.1,K100000001,11,일반고등학교,N,유봉여자고등학교,
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,57620000,복식부기,예산세출,492629000,88382000,241720000,459246000,453168000,S100000477,5149782000,8158104.6,K100000001,11,일반고등학교,N,육민관고등학교,
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,10001000,N,38500000,복식부기,예산세출,530389000,27186000,95178000,138695000,357085000,S100000501,5538356000,7850104.9,K100000001,11,일반고등학교,N,진광고등학교,
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,121606000,33604000,202448000,110393000,508519000,S100003735,1554031000,29771776.5,K100000001,11,특성화고등학교,N,전인고등학교,
,사립,4,강원특별자치도 홍천군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,10987000,N,78100000,복식부기,예산세출,141899000,20015000,10060000,66239000,305797000,S100003746,1205431000,44842146.3,K100000001,11,특성화고등학교,N,팔렬고등학교,
고,사립,4,강원특별자치도 양구군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,377760000,73098000,313692000,106376000,2235731000,S100003837,3566730000,23171482.6,K100000001,11,특수목적고등학교,N,강원외국어고등학교,
