SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,125051231,12351544,0,57517470,9694040,S100000356,7800696470,K100000001,11,일반고등학교,N,강릉명륜고등학교
,사립,4,강원특별자치도 강릉시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,5032701,11797888,0,284079100,95537123,S100000357,11780707140,K100000001,11,일반고등학교,N,강릉문성고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,미지정,결산세입,16734112,9826881,0,355046950,651176670,S100000364,8206897290,K100000001,11,일반고등학교,N,강원고등학교
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,미지정,결산세입,267098946,11551946,0,75049400,14301300,S100000371,8976651870,K100000001,11,일반고등학교,N,강일여자고등학교
고,사립,4,강원특별자치도 평창군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,148921620,8310002243,0,140957420,11100000,S100000387,3004767270,K100000001,11,일반고등학교,N,상지대관령고등학교
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,미지정,결산세입,158026920,11183357,0,363376150,40314680,S100000389,9253392760,K100000001,11,일반고등학교,N,대성고등학교
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,69969490,12585720,0,65850460,324044000,S100000400,8858301620,K100000001,11,일반고등학교,N,동해광희고등학교
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,172645110,2863747,0,89093700,355762410,S100000401,3558128110,K100000001,11,일반고등학교,N,동해삼육고등학교
,사립,4,강원특별자치도 횡성군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,282781669,187669329,0,13427315444,1398108150,S100000414,38933700,K100000001,11,자율고등학교,N,민족사관고등학교
고,사립,4,강원특별자치도 삼척시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,71520313,10812318,0,42094540,6757523,S100000425,4019878460,K100000001,11,일반고등학교,N,삼일고등학교
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,미지정,결산세입,43310690,8093910,0,141149320,180622810,S100000430,9120374230,K100000001,11,일반고등학교,N,상지여자고등학교
고,사립,4,강원특별자치도 영월군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,111995340,17914550,0,123558990,181881120,S100000435,6343107740,K100000001,11,일반고등학교,N,석정여자고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,247119238,16182339,0,173223910,376219673,S100000436,7305176120,K100000001,11,일반고등학교,N,성수고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,63475789,9667122,0,151045540,25729093,S100000440,5992605770,K100000001,11,일반고등학교,N,성수여자고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,86910990,97335490,0,168028390,193162420,S100000470,4901690290,K100000001,11,일반고등학교,N,원주삼육고등학교
고,사립,4,강원특별자치도 춘천시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,53539996,7697389,0,150581620,6529427,S100000476,9221413690,K100000001,11,일반고등학교,N,유봉여자고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,미지정,결산세입,64453470,24714080,0,72040050,34470870,S100000477,11286847850,K100000001,11,일반고등학교,N,육민관고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,87491094,17181169,0,99439800,80181090,S100000501,9503870360,K100000001,11,일반고등학교,N,진광고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,89136809,3422935,0,477803080,7645522,S100003735,2886992230,K100000001,11,특성화고등학교,N,전인고등학교
,사립,4,강원특별자치도 홍천군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,미지정,결산세입,78280714,3826182,0,142122225,288473550,S100003746,1445148640,K100000001,11,특성화고등학교,N,팔렬고등학교
고,사립,4,강원특별자치도 양구군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,결산세입,278210429,10303915,0,2060468410,36447238,S100003837,5720446330,K100000001,11,특수목적고등학교,N,강원외국어고등학교
