SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,30000000,15000000,0,208518000,3435000,S100000356,5139405000,K100000001,11,일반고등학교,N,강릉명륜고등학교
,사립,4,강원특별자치도 강릉시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,2000,4800000,0,531244000,835000,S100000357,6119453000,K100000001,11,일반고등학교,N,강릉문성고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,4400000,0,284997000,551221000,S100000364,5593336000,K100000001,11,일반고등학교,N,강원고등학교
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,10000000,9500000,0,93453000,100000,S100000371,5972335000,K100000001,11,일반고등학교,N,강일여자고등학교
고,사립,4,강원특별자치도 평창군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,76738000,65030000,0,188757000,1000000,S100000387,2242509000,K100000001,11,일반고등학교,N,상지대관령고등학교
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,15001000,6504000,0,882243000,31778000,S100000389,6714088000,K100000001,11,일반고등학교,N,대성고등학교
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,60300000,9000000,0,291021000,0,S100000400,5897296000,K100000001,11,일반고등학교,N,동해광희고등학교
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,27000000,650000,0,97755000,153268000,S100000401,1790252000,K100000001,11,일반고등학교,N,동해삼육고등학교
,사립,4,강원특별자치도 횡성군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,287221669,183229329,0,13427315444,1398108150,S100000414,38933700,K100000001,11,자율고등학교,N,민족사관고등학교
고,사립,4,강원특별자치도 삼척시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,7000000,1803000,0,114243000,1200000,S100000425,2261357000,K100000001,11,일반고등학교,N,삼일고등학교
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,16000000,4500000,0,83496000,5000000,S100000430,6465092000,K100000001,11,일반고등학교,N,상지여자고등학교
고,사립,4,강원특별자치도 영월군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,6359000,0,194820000,100000,S100000435,3911351000,K100000001,11,일반고등학교,N,석정여자고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,10000000,0,183556000,5000000,S100000436,4567039000,K100000001,11,일반고등학교,N,성수고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,6300000,0,153556000,173556000,S100000440,3485168000,K100000001,11,일반고등학교,N,성수여자고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,40000000,16310000,0,287046000,179789000,S100000470,3188946000,K100000001,11,일반고등학교,N,원주삼육고등학교
고,사립,4,강원특별자치도 춘천시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,6000000,0,202400000,2431000,S100000476,5751218000,K100000001,11,일반고등학교,N,유봉여자고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,15000000,8520000,0,369852000,20500000,S100000477,6171709000,K100000001,11,일반고등학교,N,육민관고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,15000000,9900000,0,36600000,7000000,S100000501,6334026000,K100000001,11,일반고등학교,N,진광고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,120000,0,574940000,8500000,S100003735,1714646000,K100000001,11,특성화고등학교,N,전인고등학교
,사립,4,강원특별자치도 홍천군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,15000000,1550000,0,207876000,201037000,S100003746,1208047000,K100000001,11,특성화고등학교,N,팔렬고등학교
고,사립,4,강원특별자치도 양구군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,33360000,9400000,0,2319062000,34000000,S100003837,3969920000,K100000001,11,특수목적고등학교,N,강원외국어고등학교
