SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,33186380,N,728507990,복식부기,결산세출,241754500,393000450,77427750,565128060,869598530,S100000356,4982516650,15750739.1,K100000001,11,일반고등학교,N,강릉명륜고등학교
,사립,4,강원특별자치도 강릉시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,158841560,N,2940108810,복식부기,결산세출,559524002,340326810,493421766,376302350,949014070,S100000357,6133136840,17810247.7,K100000001,11,일반고등학교,N,강릉문성고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,13994000,N,1488288530,미지정,결산세출,334346495,806765040,432970390,187157070,1599902910,S100000364,4185851440,15032019.7,K100000001,11,일반고등학교,N,강원고등학교
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,177636440,N,1451099070,미지정,결산세출,481339700,592975580,70661240,403560020,1082879590,S100000371,5075198390,13336214.3,K100000001,11,일반고등학교,N,강일여자고등학교
고,사립,4,강원특별자치도 평창군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,60546900,N,8377724480,복식부기,결산세출,194735350,186940860,404428700,188353100,394822470,S100000387,1698063700,132248454.7,K100000001,11,일반고등학교,N,상지대관령고등학교
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,30617860,N,1235693580,미지정,결산세출,524762680,665716190,150266310,568699810,1165538870,S100000389,5461181880,11810213.5,K100000001,11,일반고등학교,N,대성고등학교
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,42400140,N,1319059400,복식부기,결산세출,288017300,348654600,140204960,334055290,1425054320,S100000400,5319083360,13964438.4,K100000001,11,일반고등학교,N,동해광희고등학교
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,51872140,N,613225500,복식부기,결산세출,123743960,353285290,92227960,119476340,704522740,S100000401,1450410080,33416800.1,K100000001,11,일반고등학교,N,동해삼육고등학교
,사립,4,강원특별자치도 횡성군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,1573286780,복식부기,결산세출,852033154,143693761,244962163,479825948,2828267564,S100000414,8911452349,32122909.7,K100000001,11,자율고등학교,N,민족사관고등학교
고,사립,4,강원특별자치도 삼척시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,32924300,N,866745470,복식부기,결산세출,101103800,137515190,238737200,282123580,497470200,S100000425,1896816140,18679428.0,K100000001,11,일반고등학교,N,삼일고등학교
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,26142610,N,375529950,미지정,결산세출,411002530,1039459890,154384350,328473580,1200314750,S100000430,5543779660,10076678.5,K100000001,11,일반고등학교,N,상지여자고등학교
고,사립,4,강원특별자치도 영월군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,64090000,N,931240990,복식부기,결산세출,241151080,671954770,96268080,235238560,943364640,S100000435,3539652370,25957376.4,K100000001,11,일반고등학교,N,석정여자고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,166905550,N,438034480,복식부기,결산세출,284341530,1440143580,142421550,241909100,1336534740,S100000436,4022792650,13366031.8,K100000001,11,일반고등학교,N,성수고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,1230770,N,577120490,복식부기,결산세출,265683440,1058255830,167506620,227247700,710892130,S100000440,3200728430,13181879.9,K100000001,11,일반고등학교,N,성수여자고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,38143270,N,712713920,복식부기,결산세출,220887140,406695440,73858960,644427890,799466220,S100000470,2435061410,16057994.7,K100000001,11,일반고등학교,N,원주삼육고등학교
고,사립,4,강원특별자치도 춘천시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,21885190,N,1028309630,복식부기,결산세출,368728616,1182239280,134176030,319748900,1142510840,S100000476,5122887360,12785302.9,K100000001,11,일반고등학교,N,유봉여자고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,27222070,N,1255842350,미지정,결산세출,369254580,1676848170,61944320,345567690,818222220,S100000477,5323383580,11802013.1,K100000001,11,일반고등학교,N,육민관고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,13563190,N,2440334200,복식부기,결산세출,391770880,230177790,331518750,211179280,826720440,S100000501,5267746610,11618434.4,K100000001,11,일반고등학교,N,진광고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,42689370,N,929363010,복식부기,결산세출,105327095,125281760,198284860,60774150,656234896,S100003735,1327960680,45340997.6,K100000001,11,특성화고등학교,N,전인고등학교
,사립,4,강원특별자치도 홍천군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,71824830,N,109552200,미지정,결산세출,109837894,68232480,10228520,40031256,565802710,S100003746,978532110,46524809.5,K100000001,11,특성화고등학교,N,팔렬고등학교
고,사립,4,강원특별자치도 양구군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,154832120,N,14410000,복식부기,결산세출,492824230,429881582,392350220,255214230,2662549205,S100003837,3671981900,23677546.9,K100000001,11,특수목적고등학교,N,강원외국어고등학교
