FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,강원특별자치도 동해시,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,114711860,N,108022330,복식부기,결산세출,228854380,218335190,152751810,196884040,447392390,S100000768,2314312580,11321151.4,K100000001,11,N,동해광희중학교,,
사립,3,강원특별자치도 동해시,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,15359100,N,137690250,미지정,결산세출,90478620,257906110,59895370,142297154,145401660,S100000769,722102050,18929280.9,K100000001,11,N,동해삼육중학교,,
사립,3,강원특별자치도 삼척시,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,20955840,N,173632930,복식부기,결산세출,143843050,243841460,639406620,259152830,518587960,S100000835,2096936520,13700191.3,K100000001,11,N,삼일중학교,중,3.0
사립,3,강원특별자치도 영월군,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,525893600,N,1428046100,복식부기,결산세출,105225400,255065020,140532630,197537940,374911780,S100001146,2152741790,25517016.1,K100000001,11,N,석정여자중학교,중,3.0
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,95518740,N,621525060,복식부기,결산세출,90940490,90207290,18744400,83061590,74085070,S100001297,804344250,58700840.3,K100000001,11,N,귀래중학교,중,3.0
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,70551180,N,0,복식부기,결산세출,231674080,326893440,164019050,522357600,796640050,S100001299,3390412960,9005807.5,K100000001,11,N,원주대성중학교,중,3.0
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,22155790,N,140452710,미지정,결산세출,197203470,406256840,122176270,284163130,280480010,S100001304,2591031200,14239152.9,K100000001,11,N,상지여자중학교,중,3.0
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,0,N,333860866,복식부기,결산세출,168112305,725487649,78768840,570639410,304530770,S100001308,2138698960,13671198.7,K100000001,11,N,원주삼육중학교,,
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,18787620,N,48297000,미지정,결산세출,120420190,396995710,113984070,232765430,337851640,S100001312,1943067090,12260186.1,K100000001,11,N,육민관중학교,,
사립,3,강원특별자치도 원주시,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,34608750,N,455388460,복식부기,결산세출,238315790,258912620,237680990,198958180,461521090,S100001315,3018399530,12671280.1,K100000001,11,N,진광중학교,중,3.0
사립,3,강원특별자치도 정선군,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,8236150,N,92423810,복식부기,결산세출,155200960,66339160,37116700,62765080,143082090,S100001571,873320550,55326326.9,K100000001,11,N,문곡중학교,,
사립,3,강원특별자치도 춘천시,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,28047160,N,1703553520,미지정,결산세출,262156160,386944720,200795840,319809140,701923230,S100001798,2798863340,12217734.9,K100000001,11,N,강원중학교,,
사립,3,강원특별자치도 춘천시,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,62467650,N,506576850,복식부기,결산세출,291747440,158413883,177076614,248479850,605953810,S100001810,2576061560,13449935.0,K100000001,11,N,유봉여자중학교,,
사립,3,강원특별자치도 홍천군,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,22908860,N,133893440,복식부기,결산세출,72702656,143858500,45727150,240181430,392932980,S100002153,767739440,33702675.1,K100000001,11,N,팔렬중학교,중,3.0
사립,3,강원특별자치도 횡성군,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,18560610,N,113494560,미지정,결산세출,211777720,225051672,269214570,288870532,595834920,S100002402,1997850560,13883041.6,K100000001,11,N,대동여자중학교,,
