SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,10000000,26290000,0,208115000,14097000,S100000356,5297784000,K100000001,11,일반고등학교,N,강릉명륜고등학교
,사립,4,강원특별자치도 강릉시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,1001000,7620000,0,335185000,928000,S100000357,6058022000,K100000001,11,일반고등학교,N,강릉문성고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,8200000,0,298980000,476389000,S100000364,6130527000,K100000001,11,일반고등학교,N,강원고등학교
고,사립,4,강원특별자치도 강릉시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,10000000,11072000,0,148719000,4196000,S100000371,6492231000,K100000001,11,일반고등학교,N,강일여자고등학교
고,사립,4,강원특별자치도 평창군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,65582000,250976000,0,136176000,1000000,S100000387,2269462000,K100000001,11,일반고등학교,N,상지대관령고등학교
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,52000000,34004000,0,1017125000,49520000,S100000389,6970970000,K100000001,11,일반고등학교,N,대성고등학교
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,15000000,7444000,0,347289000,0,S100000400,6613332000,K100000001,11,일반고등학교,N,동해광희고등학교
,사립,4,강원특별자치도 동해시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,23446000,1500000,0,135839000,256716000,S100000401,1999065000,K100000001,11,일반고등학교,N,동해삼육고등학교
,사립,4,강원특별자치도 횡성군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,2000000,201000000,0,16860082000,216000000,S100000414,0,K100000001,11,자율고등학교,N,민족사관고등학교
고,사립,4,강원특별자치도 삼척시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,3000000,2400000,0,45000000,0,S100000425,2647331000,K100000001,11,일반고등학교,N,삼일고등학교
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,1000000,17015000,0,68766000,20000000,S100000430,7132706000,K100000001,11,일반고등학교,N,상지여자고등학교
고,사립,4,강원특별자치도 영월군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,9371000,0,198297000,11372000,S100000435,3711657000,K100000001,11,일반고등학교,N,석정여자고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,15643000,0,203957000,570137000,S100000436,5278137000,K100000001,11,일반고등학교,N,성수고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,14627000,0,165304000,1500000,S100000440,4347758000,K100000001,11,일반고등학교,N,성수여자고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,20000000,68510000,0,169300000,216452000,S100000470,3633541000,K100000001,11,일반고등학교,N,원주삼육고등학교
고,사립,4,강원특별자치도 춘천시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,25400000,0,325183000,3625000,S100000476,6060626000,K100000001,11,일반고등학교,N,유봉여자고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,20000000,65559000,0,467262000,25500000,S100000477,7040592000,K100000001,11,일반고등학교,N,육민관고등학교
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,20000000,19109000,0,43005000,7790000,S100000501,7140437000,K100000001,11,일반고등학교,N,진광고등학교
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,1500000,0,559243000,9911000,S100003735,2202930000,K100000001,11,특성화고등학교,N,전인고등학교
,사립,4,강원특별자치도 홍천군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,16881000,9370000,0,187897000,281035000,S100003746,1580106000,K100000001,11,특성화고등학교,N,팔렬고등학교
고,사립,4,강원특별자치도 양구군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,N,복식부기,예산세입,0,13100000,0,2762079000,78700000,S100003837,4146931000,K100000001,11,일반고등학교,N,강원외국어고등학교
